time_s,accel_corrected_m_s2,vel_m_s,disp_m
2.6600,0.167798,-0.112012,-0.089136
2.6700,0.071968,-0.110813,-0.090250
2.6800,0.233313,-0.109287,-0.091350
2.6900,-0.007801,-0.108159,-0.092438
2.7000,-0.302665,-0.109711,-0.093527
2.7100,-0.127495,-0.111862,-0.094635
2.7200,0.340653,-0.110796,-0.095748
2.7300,0.343508,-0.107376,-0.096839
2.7400,0.549468,-0.102911,-0.097891
2.7500,0.358285,-0.098372,-0.098897
2.7600,0.242744,-0.095367,-0.099866
2.7700,0.098150,-0.093662,-0.100811
2.7800,0.434592,-0.090999,-0.101734
2.7900,0.344252,-0.087104,-0.102625
2.8000,0.130214,-0.084732,-0.103484
2.8100,-0.197672,-0.085069,-0.104333
2.8200,-0.107407,-0.086595,-0.105191
2.8300,0.030084,-0.086981,-0.106059
2.8400,0.410051,-0.084781,-0.106918
2.8500,0.699484,-0.079233,-0.107738
2.8600,0.359034,-0.073940,-0.108504
2.8700,0.463670,-0.069827,-0.109223
2.8800,0.036793,-0.067325,-0.109908
2.8900,0.166752,-0.066307,-0.110576
2.9000,0.112157,-0.064912,-0.111233
2.9100,-0.136377,-0.065033,-0.111882
2.9200,0.191881,-0.064756,-0.112531
2.9300,0.300016,-0.062296,-0.113167
2.9400,0.148392,-0.060054,-0.113778
2.9500,-0.254842,-0.060587,-0.114381
2.9600,-0.005264,-0.061887,-0.114994
2.9700,0.386601,-0.059980,-0.115603
2.9800,0.817123,-0.053962,-0.116173
2.9900,0.300255,-0.048375,-0.116685
3.0000,-0.025383,-0.047001,-0.117161
3.0100,-0.475845,-0.049507,-0.117644
3.0200,-0.378377,-0.053778,-0.118160
3.0300,-0.006635,-0.055703,-0.118708
3.0400,-0.331723,-0.057395,-0.119273
3.0500,-0.410105,-0.061104,-0.119866
3.0600,0.224829,-0.062030,-0.120481
3.0700,0.160601,-0.060103,-0.121092
3.0800,0.939590,-0.054602,-0.121666
3.0900,1.448380,-0.042662,-0.122152
3.1000,1.212173,-0.029359,-0.122512
3.1100,1.330746,-0.016645,-0.122742
3.1200,0.722519,-0.006379,-0.122857
3.1300,0.099891,-0.002267,-0.122900
3.1400,0.377054,0.000118,-0.122911
3.1500,1.048143,0.007244,-0.122874
3.1600,1.423654,0.019603,-0.122740
3.1700,1.138929,0.032416,-0.122480
3.1800,0.978584,0.043004,-0.122103
3.1900,1.413311,0.054963,-0.121613
3.2000,0.652974,0.065295,-0.121012
3.2100,0.876667,0.072943,-0.120321
3.2200,0.361715,0.079135,-0.119560
3.2300,0.399157,0.082939,-0.118750
3.2400,0.106415,0.085467,-0.117908
3.2500,-0.087565,0.085561,-0.117053
3.2600,0.178383,0.086015,-0.116195
3.2700,0.110510,0.087460,-0.115327
3.2800,0.477957,0.090402,-0.114438
3.2900,1.081925,0.098201,-0.113495
3.3000,1.670798,0.111965,-0.112444
3.3100,1.636091,0.128500,-0.111242
3.3200,1.887997,0.146120,-0.109869
3.3300,2.118771,0.166154,-0.108308
3.3400,1.828531,0.185890,-0.106547
3.3500,1.721291,0.203639,-0.104600
3.3600,1.784404,0.221168,-0.102476
3.3700,2.046591,0.240323,-0.100168
3.3800,1.407062,0.257591,-0.097679
3.3900,0.788179,0.268567,-0.095048
3.4000,0.157158,0.273294,-0.092338
3.4100,-0.124485,0.273457,-0.089605
3.4200,-0.226667,0.271702,-0.086879
3.4300,-0.117169,0.269982,-0.084170
3.4400,-0.045630,0.269168,-0.081475
3.4500,0.163584,0.269758,-0.078780
3.4600,0.374243,0.272447,-0.076069
3.4700,0.044408,0.274541,-0.073334
3.4800,-0.047822,0.274524,-0.070589
3.4900,-0.230727,0.273131,-0.067851
3.5000,-0.047451,0.271740,-0.065126
3.5100,-0.412892,0.269438,-0.062420
3.5200,-0.251486,0.266116,-0.059743
3.5300,-0.836154,0.260678,-0.057109
3.5400,-0.063893,0.256178,-0.054524
3.5500,0.487426,0.258296,-0.051952
3.5600,0.411495,0.262790,-0.049346
3.5700,0.820428,0.268950,-0.046688
3.5800,0.708630,0.276595,-0.043960
3.5900,0.169696,0.280987,-0.041172
3.6000,0.253307,0.283102,-0.038352
3.6100,-0.266478,0.283036,-0.035521
3.6200,-0.412000,0.279643,-0.032708
3.6300,-1.039714,0.272385,-0.029947
3.6400,-0.991175,0.262230,-0.027274
3.6500,-0.206044,0.256244,-0.024682
3.6600,0.042058,0.255424,-0.022124
3.6700,0.283105,0.257050,-0.019561
3.6800,0.155333,0.259242,-0.016980
3.6900,-0.247835,0.258780,-0.014390
3.7000,-0.806096,0.253510,-0.011828
3.7100,-0.720505,0.245877,-0.009331
3.7200,-1.295427,0.235798,-0.006923
3.7300,-1.501243,0.221814,-0.004635
3.7400,-0.781042,0.210403,-0.002474
3.7500,-0.465411,0.204171,-0.000401
3.7600,-0.097672,0.201355,0.001627
3.7700,0.824367,0.204989,0.003658
3.7800,0.780689,0.213014,0.005748
3.7900,0.558237,0.219709,0.007912
3.8000,0.390613,0.224453,0.010133
3.8100,-0.145021,0.225681,0.012383
3.8200,-0.379635,0.223057,0.014627
3.8300,-0.601506,0.218152,0.016833
3.8400,-0.464457,0.212822,0.018988
3.8500,-0.083404,0.210083,0.021103
3.8600,0.151885,0.210425,0.023205
3.8700,-0.972092,0.206324,0.025289
3.8800,-1.583471,0.193546,0.027288
3.8900,-0.889579,0.181181,0.029162
3.9000,-1.219154,0.170637,0.030921
3.9100,-1.289529,0.158094,0.032565
3.9200,-1.761645,0.142838,0.034069
3.9300,-0.978017,0.129140,0.035429
3.9400,-0.272286,0.122888,0.036689
3.9500,-1.242747,0.115313,0.037880
3.9600,-1.090369,0.103647,0.038975
3.9700,-0.227481,0.097058,0.039979
3.9800,0.120173,0.096522,0.040947
3.9900,0.245524,0.098350,0.041921
4.0000,1.047690,0.104816,0.042937
4.0100,1.245711,0.116283,0.044042
4.0200,0.939299,0.127208,0.045260
4.0300,1.048830,0.137149,0.046581
4.0400,1.578946,0.150288,0.048019
4.0500,1.171833,0.164042,0.049590
4.0600,1.367843,0.176740,0.051294
4.0700,0.906564,0.188112,0.053118
4.0800,0.769949,0.196495,0.055042
4.0900,1.468235,0.207686,0.057062
4.1000,1.123306,0.220643,0.059204
4.1100,-0.095510,0.225782,0.061436
4.1200,-0.491122,0.222849,0.063679
4.1300,-0.055485,0.220116,0.065894
4.1400,-0.243542,0.218621,0.068088
4.1500,-1.222073,0.211293,0.070237
4.1600,-0.620093,0.202082,0.072304
4.1700,-0.702746,0.195468,0.074292
4.1800,-0.406591,0.189921,0.076219
4.1900,-0.757821,0.184099,0.078089
4.2000,0.110055,0.180860,0.079914
4.2100,0.391975,0.183370,0.081735
4.2200,0.366630,0.187163,0.083588
4.2300,0.124215,0.189618,0.085472
4.2400,-0.209430,0.189192,0.087366
4.2500,0.017057,0.188230,0.089253
4.2600,-0.263188,0.186999,0.091129
4.2700,-0.280504,0.184281,0.092985
4.2800,-0.174147,0.182007,0.094817
4.2900,0.608361,0.184178,0.096648
4.3000,1.031639,0.192378,0.098530
4.3100,0.541470,0.200244,0.100494
4.3200,1.071746,0.208310,0.102536
4.3300,1.242337,0.219880,0.104677
4.3400,0.511075,0.228648,0.106920
4.3500,-0.075736,0.230824,0.109217
4.3600,-0.502715,0.227932,0.111511
4.3700,-0.827806,0.221279,0.113757
4.3800,-1.492568,0.209677,0.115912
4.3900,-1.822656,0.193101,0.117926
4.4000,-1.848111,0.174748,0.119765
4.4100,-1.787979,0.156567,0.121422
4.4200,-0.752866,0.143863,0.122924
4.4300,-0.621498,0.136991,0.124328
4.4400,-0.961655,0.129075,0.125658
4.4500,-0.877567,0.119879,0.126903
4.4600,-0.738709,0.111798,0.128062
4.4700,-0.910475,0.103552,0.129138
4.4800,-0.601728,0.095991,0.130136
4.4900,-1.177781,0.087093,0.131051
4.5000,-1.690955,0.072750,0.131851
4.5100,-1.746168,0.055564,0.132492
4.5200,-1.967887,0.036994,0.132955
4.5300,-2.065705,0.016826,0.133224
4.5400,-2.257537,-0.004790,0.133284
4.5500,-3.176815,-0.031962,0.133100
4.5600,-2.098555,-0.058339,0.132649
4.5700,-1.332815,-0.075496,0.131980
4.5800,-1.357387,-0.088947,0.131158
4.5900,-0.607138,-0.098770,0.130219
4.6000,0.019156,-0.101709,0.129217
4.6100,1.157215,-0.095828,0.128229
4.6200,1.966581,-0.080209,0.127349
4.6300,1.541245,-0.062669,0.126634
4.6400,1.382125,-0.048053,0.126081
4.6500,1.670292,-0.032791,0.125677
4.6600,1.453025,-0.017174,0.125427
4.6700,1.079768,-0.004510,0.125318
4.6800,0.408135,0.002930,0.125310
4.6900,0.645300,0.008197,0.125366
4.7000,0.005436,0.011450,0.125464
4.7100,-1.010248,0.006426,0.125554
4.7200,-0.393066,-0.000590,0.125583
4.7300,-0.166325,-0.003387,0.125563
4.7400,0.124677,-0.003595,0.125528
4.7500,0.954536,0.001801,0.125519
4.7600,0.616762,0.009657,0.125576
4.7700,1.135728,0.018420,0.125717
4.7800,0.719854,0.027697,0.125947
4.7900,0.246302,0.032528,0.126248
4.8000,0.205193,0.034786,0.126585
4.8100,0.318388,0.037404,0.126946
4.8200,0.221330,0.040102,0.127333
4.8300,0.609843,0.044258,0.127755
4.8400,0.437773,0.049496,0.128224
4.8500,0.857352,0.055972,0.128751
4.8600,0.843794,0.064478,0.129354
4.8700,-0.108246,0.068155,0.130017
4.8800,-0.222863,0.066500,0.130690
4.8900,0.187765,0.066324,0.131354
4.9000,0.159516,0.068061,0.132026
4.9100,0.380941,0.070763,0.132720
4.9200,0.748365,0.076409,0.133456
4.9300,0.244292,0.081373,0.134245
4.9400,1.571349,0.090451,0.135104
4.9500,1.711734,0.106866,0.136091
4.9600,1.977114,0.125311,0.137252
4.9700,1.461766,0.142505,0.138591
4.9800,0.164786,0.150638,0.140056
4.9900,-0.018995,0.151367,0.141566
5.0000,0.666545,0.154604,0.143096
5.0100,0.393508,0.159905,0.144669
5.0200,-0.193250,0.160906,0.146273
5.0300,-0.350842,0.158186,0.147868
5.0400,-0.646396,0.153199,0.149425
5.0500,-1.119514,0.144370,0.150913
5.0600,-1.299461,0.132275,0.152296
5.0700,-1.775780,0.116899,0.153542
5.0800,-2.280733,0.096616,0.154610
5.0900,-1.943433,0.075495,0.155470
5.1000,-2.437658,0.053590,0.156116
5.1100,-1.717269,0.032815,0.156548
5.1200,-1.414659,0.017156,0.156798
5.1300,-1.384943,0.003158,0.156899
5.1400,-1.288575,-0.010210,0.156864
5.1500,-1.337023,-0.023338,0.156696
5.1600,-1.175711,-0.035902,0.156400
5.1700,-1.153384,-0.047547,0.155983
5.1800,-0.789179,-0.057260,0.155459
5.1900,-1.091403,-0.066663,0.154839
5.2000,-1.793417,-0.081087,0.154100
5.2100,-1.914284,-0.099625,0.153197
5.2200,-2.241564,-0.120405,0.152097
5.2300,-2.711361,-0.145169,0.150769
5.2400,-3.412714,-0.175790,0.149164
5.2500,-3.175907,-0.208733,0.147241
5.2600,-3.080543,-0.240015,0.144998
5.2700,-2.107500,-0.265955,0.142468
5.2800,-1.647098,-0.284728,0.139714
5.2900,-1.538606,-0.300657,0.136787
5.3000,-1.160317,-0.314151,0.133713
5.3100,-0.524580,-0.322576,0.130530
5.3200,0.079274,-0.324802,0.127293
5.3300,0.501682,-0.321898,0.124059
5.3400,-0.224767,-0.320513,0.120847
5.3500,-0.121449,-0.322244,0.117634
5.3600,0.104181,-0.322330,0.114411
5.3700,-0.053640,-0.322078,0.111189
5.3800,0.401236,-0.320340,0.107977
5.3900,0.935128,-0.313658,0.104807
5.4000,1.109009,-0.303437,0.101721
5.4100,0.519169,-0.295296,0.098727
5.4200,1.049820,-0.287451,0.095814
5.4300,0.570225,-0.279351,0.092980
5.4400,0.308261,-0.274959,0.090208
5.4500,0.080893,-0.273013,0.087468
5.4600,0.201967,-0.271599,0.084745
5.4700,1.163909,-0.264769,0.082063
5.4800,0.342465,-0.257237,0.079453
5.4900,0.464357,-0.253203,0.076901
5.5000,0.621980,-0.247772,0.074396
5.5100,1.492661,-0.237198,0.071971
5.5200,1.925021,-0.220110,0.069685
5.5300,1.945862,-0.200756,0.067581
5.5400,2.392099,-0.179066,0.065681
5.5500,1.869288,-0.157759,0.063997
5.5600,1.076236,-0.143031,0.062493
5.5700,0.322697,-0.136037,0.061098
5.5800,-0.362320,-0.136235,0.059737
5.5900,-1.424483,-0.145169,0.058330
5.6000,-1.532217,-0.159952,0.056804
5.6100,-1.515138,-0.175189,0.055128
5.6200,-1.577559,-0.190652,0.053299
5.6300,-1.099135,-0.204036,0.051326
5.6400,-1.144291,-0.215253,0.049229
5.6500,-0.622589,-0.224087,0.047033
5.6600,-0.990430,-0.232153,0.044751
5.6700,-0.715588,-0.240683,0.042387
5.6800,0.029596,-0.244113,0.039963
5.6900,0.614854,-0.240890,0.037538
5.7000,1.068374,-0.232474,0.035171
5.7100,1.182260,-0.221221,0.032903
5.7200,0.915979,-0.210730,0.030743
5.7300,1.461406,-0.198843,0.028695
5.7400,1.603013,-0.183521,0.026783
5.7500,1.778677,-0.166612,0.025033
5.7600,1.032484,-0.152557,0.023437
5.7700,0.784531,-0.143471,0.021957
5.7800,1.231367,-0.133392,0.020572
5.7900,1.142881,-0.121521,0.019298
5.8000,1.053229,-0.110540,0.018138
5.8100,1.199600,-0.099276,0.017089
5.8200,1.142359,-0.087566,0.016154
5.8300,1.151253,-0.076098,0.015336
5.8400,1.109576,-0.064794,0.014632
5.8500,0.537902,-0.056557,0.014025
5.8600,0.288548,-0.052424,0.013480
5.8700,0.126717,-0.050348,0.012966
5.8800,-0.924925,-0.054339,0.012443
5.8900,-1.631496,-0.067121,0.011835
5.9000,-2.373254,-0.087145,0.011064
5.9100,-1.736025,-0.107691,0.010090
5.9200,-1.037118,-0.121557,0.008943
5.9300,-0.407876,-0.128782,0.007692
5.9400,-0.475973,-0.133201,0.006382
5.9500,-1.184171,-0.141502,0.005008
5.9600,-1.396488,-0.154405,0.003529
5.9700,-1.454431,-0.168660,0.001913
5.9800,-1.510062,-0.183482,0.000153
5.9900,-1.270914,-0.197387,-0.001752
6.0000,-0.457302,-0.206028,-0.003769
6.0100,0.832776,-0.204151,-0.005820
6.0200,1.626553,-0.191854,-0.007800
6.0300,2.468349,-0.171380,-0.009616
6.0400,2.094611,-0.148565,-0.011215
6.0500,1.217048,-0.132007,-0.012618
6.0600,1.680721,-0.117518,-0.013866
6.0700,1.191431,-0.103157,-0.014969
6.0800,1.846417,-0.087968,-0.015925
6.0900,0.985252,-0.073810,-0.016734
6.1000,-0.046491,-0.069116,-0.017448
6.1100,-0.848785,-0.073592,-0.018162
6.1200,-2.120181,-0.088437,-0.018972
6.1300,-2.721859,-0.112647,-0.019978
6.1400,-2.310178,-0.137807,-0.021230
6.1500,-1.614196,-0.157429,-0.022706
6.1600,-0.927091,-0.170136,-0.024344
6.1700,-1.043259,-0.179987,-0.026094
6.1800,-0.371277,-0.187060,-0.027930
6.1900,0.353506,-0.187149,-0.029801
6.2000,0.038940,-0.185187,-0.031662
6.2100,0.648156,-0.181751,-0.033497
6.2200,1.217062,-0.172425,-0.035268
6.2300,1.092632,-0.160877,-0.036935
6.2400,1.549006,-0.147668,-0.038477
6.2500,1.108721,-0.134380,-0.039887
6.2600,0.803995,-0.124816,-0.041183
6.2700,1.439929,-0.113597,-0.042376
6.2800,1.864390,-0.097075,-0.043429
6.2900,1.488043,-0.080313,-0.044316
6.3000,1.172816,-0.067009,-0.045052
6.3100,1.297135,-0.054659,-0.045661
6.3200,1.134054,-0.042503,-0.046147
6.3300,0.248209,-0.035592,-0.046537
6.3400,-0.143731,-0.035069,-0.046890
6.3500,-0.126280,-0.036419,-0.047248
6.3600,-0.598449,-0.040043,-0.047630
6.3700,-0.478752,-0.045429,-0.048057
6.3800,-1.056007,-0.053103,-0.048550
6.3900,-1.562573,-0.066196,-0.049147
6.4000,-1.055224,-0.079285,-0.049874
6.4100,-0.996647,-0.089544,-0.050718
6.4200,-1.552849,-0.102291,-0.051677
6.4300,-1.841396,-0.119263,-0.052785
6.4400,-1.255112,-0.134745,-0.054055
6.4500,-1.275631,-0.147399,-0.055466
6.4600,-0.884006,-0.158197,-0.056994
6.4700,-1.130065,-0.168267,-0.058626
6.4800,-2.091541,-0.184375,-0.060389
6.4900,-1.359732,-0.201632,-0.062319
6.5000,-0.557596,-0.211218,-0.064384
6.5100,-0.546964,-0.216741,-0.066523
