time_s,accel_corrected_m_s2,vel_m_s,disp_m
1.7200,0.666029,0.009552,-0.010672
1.7300,0.186311,0.013814,-0.010556
1.7400,0.239358,0.015942,-0.010407
1.7500,0.659890,0.020438,-0.010225
1.7600,0.726310,0.027369,-0.009986
1.7700,0.835747,0.035180,-0.009673
1.7800,0.300827,0.040863,-0.009293
1.7900,0.041761,0.042575,-0.008876
1.8000,-0.099916,0.042285,-0.008451
1.8100,0.189063,0.042730,-0.008026
1.8200,0.589055,0.046621,-0.007580
1.8300,0.498799,0.052060,-0.007086
1.8400,-0.461215,0.052248,-0.006565
1.8500,-0.619701,0.046844,-0.006069
1.8600,-1.071403,0.038388,-0.005643
1.8700,-0.601928,0.030021,-0.005301
1.8800,-0.357559,0.025224,-0.005025
1.8900,-0.569407,0.020589,-0.004796
1.9000,-0.644488,0.014520,-0.004620
1.9100,-0.680696,0.007894,-0.004508
1.9200,-0.812645,0.000427,-0.004466
1.9300,-0.758923,-0.007431,-0.004502
1.9400,-0.673187,-0.014591,-0.004612
1.9500,-0.625898,-0.021087,-0.004790
1.9600,-0.448560,-0.026459,-0.005028
1.9700,-0.455400,-0.030979,-0.005315
1.9800,-0.331420,-0.034913,-0.005644
1.9900,-0.991799,-0.041529,-0.006027
2.0000,-1.059540,-0.051786,-0.006493
2.0100,-1.376090,-0.063964,-0.007072
2.0200,-1.110565,-0.076397,-0.007774
2.0300,-1.173634,-0.087818,-0.008595
2.0400,-0.906585,-0.098219,-0.009525
2.0500,-0.484327,-0.105174,-0.010542
2.0600,-0.301202,-0.109101,-0.011613
2.0700,-0.243242,-0.111824,-0.012718
2.0800,-0.291934,-0.114500,-0.013850
2.0900,-0.347688,-0.117698,-0.015011
2.1000,-0.819771,-0.123535,-0.016217
2.1100,-1.301136,-0.134139,-0.017505
2.1200,-0.939514,-0.145343,-0.018902
2.1300,-0.772581,-0.153903,-0.020399
2.1400,-0.580889,-0.160671,-0.021972
2.1500,-0.462481,-0.165887,-0.023604
2.1600,-0.189982,-0.169150,-0.025280
2.1700,0.452305,-0.167838,-0.026965
2.1800,0.227124,-0.164441,-0.028626
2.1900,0.049512,-0.163058,-0.030263
2.2000,-0.416078,-0.164891,-0.031903
2.2100,-0.774655,-0.170844,-0.033582
2.2200,-1.197905,-0.180707,-0.035340
2.2300,-1.109325,-0.192243,-0.037204
2.2400,-1.074236,-0.203161,-0.039181
2.2500,-1.464400,-0.215854,-0.041276
2.2600,-1.181614,-0.229084,-0.043501
2.2700,-1.041935,-0.240202,-0.045848
2.2800,-0.621468,-0.248519,-0.048291
2.2900,-1.014999,-0.256701,-0.050817
2.3000,-1.186454,-0.267709,-0.053439
2.3100,-0.907283,-0.278177,-0.056169
2.3200,-0.101016,-0.283219,-0.058976
2.3300,-0.171529,-0.284582,-0.061815
2.3400,0.135276,-0.284763,-0.064661
2.3500,1.002695,-0.279073,-0.067481
2.3600,0.785590,-0.270132,-0.070227
2.3700,0.906279,-0.261672,-0.072886
2.3800,1.001724,-0.252132,-0.075455
2.3900,0.999858,-0.242124,-0.077926
2.4000,0.980221,-0.232224,-0.080298
2.4100,1.291809,-0.220864,-0.082563
2.4200,1.698434,-0.205913,-0.084697
2.4300,1.808092,-0.188380,-0.086668
2.4400,1.473706,-0.171971,-0.088470
2.4500,1.292111,-0.158142,-0.090121
2.4600,0.848895,-0.147437,-0.091649
2.4700,-0.360341,-0.144994,-0.093111
2.4800,-0.547486,-0.149533,-0.094583
2.4900,-1.062486,-0.157583,-0.096119
2.5000,-0.996185,-0.167876,-0.097746
2.5100,-1.636976,-0.181042,-0.099491
2.5200,-2.116492,-0.199810,-0.101395
2.5300,-1.759832,-0.219191,-0.103490
2.5400,-1.417246,-0.235077,-0.105762
2.5500,-1.070173,-0.247514,-0.108174
2.5600,-0.760837,-0.256669,-0.110695
2.5700,-0.065538,-0.260801,-0.113283
2.5800,-0.144460,-0.261851,-0.115896
2.5900,-0.736392,-0.266255,-0.118537
2.6000,-0.439762,-0.272136,-0.121228
2.6100,-0.160716,-0.275138,-0.123965
2.6200,0.199008,-0.274946,-0.126715
2.6300,0.542319,-0.271240,-0.129446
2.6400,0.139593,-0.267830,-0.132142
2.6500,-0.384051,-0.269053,-0.134826
2.6600,-0.050737,-0.271227,-0.137527
2.6700,0.465537,-0.269153,-0.140229
2.6800,1.118580,-0.261232,-0.142881
2.6900,1.708935,-0.247094,-0.145423
2.7000,1.985462,-0.228622,-0.147801
2.7100,1.680124,-0.210294,-0.149996
2.7200,0.988353,-0.196952,-0.152032
2.7300,1.291985,-0.185550,-0.153945
2.7400,1.099530,-0.173593,-0.155740
2.7500,-0.110575,-0.168648,-0.157452
2.7600,-0.937611,-0.173889,-0.159164
2.7700,-1.489012,-0.186022,-0.160964
2.7800,-2.036937,-0.203652,-0.162912
2.7900,-1.667408,-0.222174,-0.165041
2.8000,-2.445936,-0.242740,-0.167366
2.8100,-1.268087,-0.261310,-0.169886
2.8200,-0.134159,-0.268322,-0.172534
2.8300,0.354148,-0.267222,-0.175212
2.8400,0.040061,-0.265251,-0.177874
2.8500,-0.591459,-0.268008,-0.180541
2.8600,-0.023099,-0.271080,-0.183236
2.8700,-0.286294,-0.272627,-0.185955
2.8800,0.110760,-0.273505,-0.188685
2.8900,0.578463,-0.270059,-0.191403
2.9000,0.542743,-0.264453,-0.194076
2.9100,0.570911,-0.258885,-0.196692
2.9200,0.270683,-0.254677,-0.199260
2.9300,0.572181,-0.250462,-0.201786
2.9400,0.292170,-0.246141,-0.204269
2.9500,0.421778,-0.242571,-0.206713
2.9600,0.293453,-0.238995,-0.209120
2.9700,0.598076,-0.234537,-0.211488
2.9800,0.097529,-0.231059,-0.213816
2.9900,0.357027,-0.228786,-0.216115
3.0000,-0.080440,-0.227403,-0.218396
3.0100,0.224026,-0.226685,-0.220667
3.0200,1.567431,-0.217728,-0.222889
3.0300,2.081469,-0.199484,-0.224975
3.0400,2.434475,-0.176904,-0.226857
3.0500,3.107317,-0.149195,-0.228487
3.0600,3.151053,-0.117903,-0.229823
3.0700,2.108604,-0.091605,-0.230870
3.0800,1.595352,-0.073085,-0.231694
3.0900,0.298085,-0.063618,-0.232377
3.1000,-0.697988,-0.065617,-0.233023
3.1100,-0.723675,-0.072726,-0.233715
3.1200,-1.826849,-0.085478,-0.234506
3.1300,-3.493431,-0.112080,-0.235494
3.1400,-2.229245,-0.140693,-0.236758
3.1500,-1.303364,-0.158356,-0.238253
3.1600,-1.611468,-0.172930,-0.239909
3.1700,-1.749184,-0.189733,-0.241723
3.1800,-2.225757,-0.209608,-0.243719
3.1900,-1.807675,-0.229775,-0.245916
3.2000,-0.966416,-0.243646,-0.248283
3.2100,-1.308434,-0.255020,-0.250777
3.2200,-1.655718,-0.269841,-0.253401
3.2300,-1.846769,-0.287353,-0.256187
3.2400,-1.202189,-0.302598,-0.259137
3.2500,-0.043355,-0.308826,-0.262194
3.2600,-0.394736,-0.311016,-0.265293
3.2700,0.049895,-0.312740,-0.268412
3.2800,0.124325,-0.311869,-0.271535
3.2900,-0.454479,-0.313520,-0.274662
3.3000,0.824806,-0.311668,-0.277788
3.3100,1.683166,-0.299129,-0.280842
3.3200,2.519890,-0.278113,-0.283728
3.3300,3.015758,-0.250435,-0.286371
3.3400,2.764265,-0.221535,-0.288731
3.3500,3.084973,-0.192289,-0.290800
3.3600,3.591806,-0.158905,-0.292556
3.3700,4.168348,-0.120104,-0.293951
3.3800,4.710426,-0.075710,-0.294930
3.3900,3.919233,-0.032562,-0.295471
3.4000,2.175520,-0.002088,-0.295644
3.4100,1.908212,0.018330,-0.295563
3.4200,1.448562,0.035114,-0.295296
3.4300,0.869058,0.046702,-0.294887
3.4400,1.233429,0.057215,-0.294367
3.4500,1.836330,0.072564,-0.293718
3.4600,1.697667,0.090234,-0.292904
3.4700,1.060359,0.104024,-0.291933
3.4800,0.083533,0.109743,-0.290864
3.4900,-0.324626,0.108538,-0.289773
3.5000,-0.034348,0.106743,-0.288697
3.5100,0.931646,0.111229,-0.287607
3.5200,-0.426158,0.113757,-0.286482
3.5300,-0.903484,0.107109,-0.285377
3.5400,-0.551734,0.099833,-0.284343
3.5500,0.524471,0.099696,-0.283345
3.5600,1.032069,0.107479,-0.282309
3.5700,1.204347,0.118661,-0.281178
3.5800,1.280810,0.131087,-0.279930
3.5900,1.396684,0.144474,-0.278552
3.6000,2.301491,0.162965,-0.277015
3.6100,1.784114,0.183393,-0.275283
3.6200,1.541804,0.200023,-0.273366
3.6300,2.598250,0.220723,-0.271262
3.6400,3.108477,0.249257,-0.268912
3.6500,3.634328,0.282971,-0.266251
3.6600,4.648007,0.324382,-0.263214
3.6700,4.388037,0.369563,-0.259745
3.6800,4.084275,0.411924,-0.255837
3.6900,3.759000,0.451141,-0.251522
3.7000,3.019115,0.485031,-0.246841
3.7100,2.247085,0.511362,-0.241859
3.7200,1.894576,0.532070,-0.236642
3.7300,0.587425,0.544480,-0.231259
3.7400,-0.221634,0.546309,-0.225805
3.7500,0.515398,0.547778,-0.220335
3.7600,-0.820718,0.546252,-0.214865
3.7700,0.478250,0.544539,-0.209411
3.7800,0.447865,0.549170,-0.203942
3.7900,0.362610,0.553222,-0.198430
3.8000,0.948834,0.559779,-0.192865
3.8100,-0.317383,0.562937,-0.187252
3.8200,0.072611,0.561713,-0.181628
3.8300,-0.020234,0.561975,-0.176010
3.8400,1.231046,0.568029,-0.170360
3.8500,0.472110,0.576545,-0.164637
3.8600,-0.112192,0.578344,-0.158863
3.8700,0.783434,0.581700,-0.153062
3.8800,-0.434658,0.583444,-0.147237
3.8900,0.047176,0.581507,-0.141412
3.9000,-0.100271,0.581241,-0.135598
3.9100,-0.777414,0.576853,-0.129808
3.9200,0.039667,0.573164,-0.124058
3.9300,-0.254197,0.572091,-0.118331
3.9400,-1.169313,0.564974,-0.112646
3.9500,-2.709218,0.545581,-0.107093
3.9600,-2.427889,0.519896,-0.101766
3.9700,-1.564336,0.499935,-0.096667
3.9800,0.110079,0.492663,-0.091704
3.9900,-0.400279,0.491212,-0.086784
4.0000,-1.997544,0.479223,-0.081932
4.0100,-1.714023,0.460665,-0.077233
4.0200,-0.961439,0.447288,-0.072693
4.0300,-0.145121,0.441755,-0.068248
4.0400,-0.675064,0.437654,-0.063851
4.0500,-1.778465,0.425387,-0.059535
4.0600,-0.473757,0.414126,-0.055338
4.0700,0.096718,0.412240,-0.051206
4.0800,-0.249017,0.411479,-0.047087
4.0900,0.189517,0.411181,-0.042974
4.1000,0.904894,0.416653,-0.038835
4.1100,-0.056384,0.420896,-0.034647
4.1200,0.133353,0.421281,-0.030436
4.1300,-0.601554,0.418940,-0.026235
4.1400,-0.375704,0.414054,-0.022070
4.1500,-1.284167,0.405754,-0.017971
4.1600,-1.412205,0.392272,-0.013981
4.1700,-0.275687,0.383833,-0.010101
4.1800,0.667344,0.385791,-0.006252
4.1900,0.278543,0.390521,-0.002371
4.2000,0.476634,0.394297,0.001553
4.2100,0.832500,0.400842,0.005529
4.2200,0.574121,0.407875,0.009573
4.2300,0.529186,0.413392,0.013679
4.2400,2.015107,0.426113,0.017876
4.2500,1.511586,0.443747,0.022226
4.2600,0.593575,0.454273,0.026716
4.2700,0.099983,0.457740,0.031276
4.2800,0.182527,0.459153,0.035860
4.2900,0.154756,0.460839,0.040460
4.3000,0.919029,0.466208,0.045096
4.3100,1.159870,0.476603,0.049810
4.3200,1.331101,0.489058,0.054638
4.3300,2.843191,0.509929,0.059633
4.3400,2.683731,0.537564,0.064870
4.3500,1.634580,0.559155,0.070354
4.3600,1.629464,0.575475,0.076027
4.3700,1.635290,0.591799,0.081863
4.3800,1.020394,0.605078,0.087848
4.3900,-0.259173,0.608884,0.093918
4.4000,0.665364,0.610915,0.100017
4.4100,0.525870,0.616871,0.106155
4.4200,-0.745930,0.615771,0.112319
4.4300,-1.337035,0.605356,0.118424
4.4400,-0.998516,0.593678,0.124419
4.4500,-1.051401,0.583428,0.130305
4.4600,-2.089991,0.567721,0.136061
4.4700,-2.557646,0.544483,0.141622
4.4800,-3.562501,0.513882,0.146914
4.4900,-3.041938,0.480860,0.151887
4.5000,-3.225908,0.449521,0.156539
4.5100,-2.955344,0.418615,0.160880
4.5200,-2.146627,0.393105,0.164939
4.5300,-1.885405,0.372945,0.168769
4.5400,-1.222215,0.357407,0.172421
4.5500,0.137363,0.351982,0.175967
4.5600,1.272424,0.359031,0.179523
4.5700,1.123751,0.371012,0.183173
4.5800,1.594889,0.384605,0.186951
4.5900,2.526230,0.405211,0.190900
4.6000,2.272541,0.429205,0.195072
4.6100,2.326110,0.452198,0.199479
4.6200,2.428399,0.475971,0.204120
4.6300,1.442852,0.495327,0.208976
4.6400,2.171459,0.513398,0.214020
4.6500,0.882998,0.528671,0.219230
4.6600,0.385567,0.535014,0.224549
4.6700,0.719589,0.540539,0.229927
4.6800,0.783996,0.548057,0.235370
4.6900,0.276679,0.553361,0.240877
4.7000,0.454806,0.557018,0.246428
4.7100,-0.453697,0.557024,0.251999
4.7200,-0.444217,0.552534,0.257546
4.7300,-1.218500,0.544221,0.263030
4.7400,-1.527375,0.530491,0.268404
4.7500,-1.246551,0.516621,0.273639
4.7600,0.281959,0.511799,0.278781
4.7700,-0.914017,0.508638,0.283884
4.7800,-2.289065,0.492623,0.288890
4.7900,-1.853793,0.471909,0.293713
4.8000,-0.345216,0.460914,0.298377
4.8100,0.188504,0.460130,0.302982
4.8200,0.271985,0.462432,0.307595
4.8300,1.364527,0.470615,0.312260
4.8400,1.902005,0.486948,0.317048
4.8500,1.579967,0.504357,0.322004
4.8600,1.789167,0.521203,0.327132
4.8700,0.816593,0.534232,0.332409
4.8800,0.998896,0.543309,0.337797
4.8900,0.170744,0.549158,0.343259
4.9000,-0.412145,0.547951,0.348745
4.9100,-1.444131,0.538669,0.354178
4.9200,-2.371144,0.519593,0.359469
4.9300,-2.708506,0.494195,0.364538
4.9400,-3.497965,0.463162,0.369325
4.9500,-3.906850,0.426138,0.373772
4.9600,-4.578321,0.383712,0.377821
4.9700,-4.576049,0.337940,0.381429
4.9800,-3.721992,0.296450,0.384601
4.9900,-3.641725,0.259632,0.387381
5.0000,-2.415511,0.229345,0.389826
5.0100,-3.045817,0.202039,0.391983
5.0200,-2.414488,0.174737,0.393867
5.0300,-3.529289,0.145018,0.395466
5.0400,-3.837346,0.108185,0.396732
5.0500,-1.934928,0.079324,0.397669
5.0600,-1.215258,0.063573,0.398384
5.0700,-2.116878,0.046912,0.398936
5.0800,-2.324306,0.024706,0.399294
5.0900,-3.309482,-0.003463,0.399401
5.1000,-4.763831,-0.043829,0.399164
5.1100,-5.279886,-0.094048,0.398475
5.1200,-6.315483,-0.152025,0.397244
5.1300,-5.600711,-0.211606,0.395426
5.1400,-5.209980,-0.265659,0.393040
5.1500,-5.378916,-0.318603,0.390119
5.1600,-3.925280,-0.365124,0.386700
5.1700,-3.868404,-0.404093,0.382854
5.1800,-4.447914,-0.445674,0.378605
5.1900,-5.609182,-0.495960,0.373897
5.2000,-3.817741,-0.543095,0.368702
5.2100,-2.552435,-0.574945,0.363111
5.2200,-0.685520,-0.591135,0.357281
5.2300,-0.730435,-0.598215,0.351334
5.2400,0.625368,-0.598740,0.345350
5.2500,1.784662,-0.586690,0.339422
5.2600,2.964208,-0.562946,0.333674
5.2700,2.722210,-0.534514,0.328187
5.2800,1.270853,-0.514548,0.322942
5.2900,0.012708,-0.508131,0.317828
5.3000,-0.648560,-0.511310,0.312731
5.3100,-1.165255,-0.520379,0.307573
5.3200,-1.034435,-0.531377,0.302314
5.3300,-1.134993,-0.542225,0.296946
5.3400,-1.783249,-0.556816,0.291451
5.3500,-1.811226,-0.574788,0.285793
5.3600,-1.174691,-0.589718,0.279970
5.3700,-0.315797,-0.597170,0.274036
5.3800,0.803909,-0.594730,0.268076
5.3900,2.013722,-0.580641,0.262199
5.4000,2.590773,-0.557619,0.256508
5.4100,1.576766,-0.536781,0.251036
5.4200,-0.099329,-0.529394,0.245705
5.4300,-0.811080,-0.533946,0.240388
5.4400,-0.107823,-0.538541,0.235026
5.4500,0.241601,-0.537872,0.229644
5.4600,0.151754,-0.535905,0.224275
5.4700,1.276538,-0.528764,0.218952
5.4800,3.282410,-0.505969,0.213778
5.4900,2.198062,-0.478566,0.208855
5.5000,1.128358,-0.461934,0.204153
5.5100,0.635995,-0.453113,0.199578
5.5200,-0.534329,-0.452604,0.195049
5.5300,0.557392,-0.452489,0.190523
5.5400,0.665921,-0.446372,0.186029
5.5500,0.225433,-0.441916,0.181588
5.5600,1.612951,-0.432724,0.177215
5.5700,2.854856,-0.410385,0.172999
5.5800,2.865534,-0.381783,0.169038
5.5900,2.897411,-0.352968,0.165364
5.6000,2.109983,-0.327931,0.161960
5.6100,2.262578,-0.306068,0.158790
5.6200,1.162695,-0.288942,0.155815
5.6300,1.842965,-0.273914,0.153001
5.6400,1.423588,-0.257581,0.150343
5.6500,0.725017,-0.246838,0.147821
5.6600,0.365673,-0.241384,0.145380
5.6700,1.254773,-0.233282,0.143007
5.6800,1.098313,-0.221517,0.140733
5.6900,0.707069,-0.212490,0.138563
5.7000,-0.616338,-0.212036,0.136440
5.7100,-1.090365,-0.220570,0.134277
5.7200,0.127691,-0.225383,0.132047
5.7300,0.445222,-0.222518,0.129808
5.7400,-0.038344,-0.220484,0.127593
5.7500,0.785989,-0.216746,0.125406
5.7600,-0.026518,-0.212948,0.123258
5.7700,-0.735157,-0.216757,0.121109
5.7800,-1.826995,-0.229568,0.118878
5.7900,-1.295792,-0.245181,0.116504
5.8000,-0.794872,-0.255635,0.114000
5.8100,-0.924667,-0.264232,0.111401
5.8200,0.289741,-0.267407,0.108743
5.8300,1.049247,-0.260712,0.106102
5.8400,1.701092,-0.246960,0.103564
5.8500,2.455612,-0.226177,0.101198
5.8600,1.759740,-0.205100,0.099041
5.8700,0.367369,-0.194465,0.097044
5.8800,-0.213554,-0.193696,0.095103
5.8900,-0.592111,-0.197724,0.093146
5.9000,-0.027637,-0.200823,0.091153
5.9100,-0.325747,-0.202590,0.089136
5.9200,1.113687,-0.198650,0.087130
5.9300,2.208901,-0.182037,0.085226
5.9400,3.556485,-0.153210,0.083550
5.9500,3.289162,-0.118982,0.082189
5.9600,3.160654,-0.086733,0.081161
5.9700,3.868894,-0.051585,0.080469
5.9800,2.889660,-0.017792,0.080122
5.9900,1.420736,0.003760,0.080052
6.0000,1.675511,0.019241,0.080167
6.0100,2.243731,0.038837,0.080457
6.0200,2.870621,0.064409,0.080974
6.0300,2.547694,0.091501,0.081753
6.0400,2.277519,0.115627,0.082789
6.0500,2.600025,0.140014,0.084067
6.0600,2.548165,0.165755,0.085596
6.0700,1.523498,0.186114,0.087355
6.0800,-0.077663,0.193343,0.089252
6.0900,-0.665374,0.189628,0.091167
6.1000,-0.990633,0.181348,0.093022
6.1100,-0.930423,0.171742,0.094788
6.1200,-1.962211,0.157279,0.096433
6.1300,-2.409749,0.135419,0.097896
6.1400,-3.393967,0.106401,0.099105
6.1500,-3.797359,0.070444,0.099990
6.1600,-3.032054,0.036297,0.100523
6.1700,-3.419216,0.004041,0.100725
6.1800,-4.728453,-0.036698,0.100562
6.1900,-2.953723,-0.075109,0.100003
6.2000,-4.182785,-0.110791,0.099073
6.2100,-3.606606,-0.149738,0.097770
6.2200,-2.834681,-0.181944,0.096112
6.2300,-3.008511,-0.211160,0.094147
6.2400,-1.647057,-0.234438,0.091919
6.2500,-0.852335,-0.246935,0.089512
6.2600,-0.029193,-0.251343,0.087020
6.2700,0.208115,-0.250448,0.084511
6.2800,1.249325,-0.243161,0.082043
6.2900,2.079488,-0.226517,0.079695
6.3000,1.330858,-0.209465,0.077515
6.3100,1.297228,-0.196325,0.075486
6.3200,0.479605,-0.187441,0.073567
6.3300,0.687890,-0.181603,0.071722
6.3400,0.705245,-0.174637,0.069941
6.3500,1.264718,-0.164788,0.068244
6.3600,1.635969,-0.150284,0.066668
6.3700,0.110796,-0.141550,0.065209
6.3800,0.267108,-0.139661,0.063803
6.3900,-2.172902,-0.149190,0.062359
6.4000,-1.247876,-0.166294,0.060781
6.4100,-1.411423,-0.179590,0.059052
6.4200,-1.692940,-0.195112,0.057178
6.4300,-1.140248,-0.209278,0.055157
6.4400,0.293304,-0.213513,0.053043
