time_s,accel_m_s2,accel_g
4.7900,-1.607833,-0.163953
4.8000,-1.711242,-0.174498
4.8100,-2.272553,-0.231736
4.8200,-0.524849,-0.053520
4.8300,2.193133,0.223637
4.8400,2.571181,0.262188
4.8500,2.439350,0.248744
4.8600,3.256488,0.332069
4.8700,1.766852,0.180169
4.8800,-0.513648,-0.052377
4.8900,-2.329939,-0.237588
4.9000,-3.680373,-0.375294
4.9100,-3.666238,-0.373852
4.9200,-4.597586,-0.468823
4.9300,-3.454787,-0.352290
4.9400,-1.411546,-0.143938
4.9500,-0.816974,-0.083308
4.9600,1.684958,0.171818
4.9700,2.586046,0.263703
4.9800,1.348930,0.137553
4.9900,0.531427,0.054190
5.0000,2.033367,0.207346
5.0100,2.321612,0.236738
5.0200,4.391984,0.447858
5.0300,4.979473,0.507765
5.0400,4.656658,0.474847
5.0500,4.981107,0.507932
5.0600,6.436113,0.656301
5.0700,4.985892,0.508419
5.0800,4.845890,0.494143
5.0900,4.957778,0.505553
5.1000,2.380032,0.242696
5.1100,2.741914,0.279597
5.1200,2.252576,0.229699
5.1300,2.143454,0.218571
5.1400,3.859833,0.393593
5.1500,4.431844,0.451922
5.1600,2.251652,0.229605
5.1700,2.084358,0.212545
5.1800,0.802543,0.081837
5.1900,-0.131431,-0.013402
5.2000,-0.974372,-0.099358
5.2100,-0.052505,-0.005354
5.2200,0.521564,0.053185
5.2300,0.615677,0.062782
5.2400,-1.837662,-0.187389
5.2500,-4.769483,-0.486352
5.2600,-5.915019,-0.603164
5.2700,-5.604102,-0.571459
5.2800,-2.918786,-0.297633
5.2900,-2.087597,-0.212876
5.3000,2.205452,0.224894
5.3100,2.778591,0.283337
5.3200,4.059289,0.413932
5.3300,5.455831,0.556340
5.3400,4.834574,0.492989
5.3500,3.605101,0.367618
5.3600,3.389463,0.345629
5.3700,4.700329,0.479300
5.3800,5.482493,0.559059
5.3900,4.974194,0.507227
5.4000,4.711336,0.480423
5.4100,2.961330,0.301972
5.4200,4.034989,0.411454
5.4300,3.049287,0.310941
5.4400,2.440684,0.248880
5.4500,0.519861,0.053011
5.4600,0.050133,0.005112
5.4700,0.931062,0.094942
5.4800,1.894684,0.193204
5.4900,0.574023,0.058534
5.5000,-2.295699,-0.234096
5.5100,-2.533817,-0.258377
5.5200,-0.472837,-0.048216
5.5300,-1.280255,-0.130550
5.5400,-0.880830,-0.089820
5.5500,0.081321,0.008292
5.5600,0.861987,0.087898
5.5700,1.060257,0.108116
5.5800,3.543635,0.361350
5.5900,3.407099,0.347427
5.6000,1.935583,0.197374
5.6100,0.352778,0.035973
5.6200,1.279649,0.130488
5.6300,0.587150,0.059873
5.6400,1.700778,0.173431
5.6500,0.893357,0.091097
5.6600,1.488943,0.151830
5.6700,1.865703,0.190249
5.6800,-0.120032,-0.012240
5.6900,-0.165762,-0.016903
5.7000,1.502837,0.153247
5.7100,3.167041,0.322948
5.7200,-0.002291,-0.000234
5.7300,-1.893652,-0.193099
5.7400,-2.649679,-0.270192
5.7500,-2.372151,-0.241892
5.7600,-3.599058,-0.367002
5.7700,-4.077373,-0.415776
5.7800,-3.112101,-0.317346
5.7900,-1.332548,-0.135882
5.8000,-1.310220,-0.133605
5.8100,-0.457396,-0.046641
5.8200,-1.036436,-0.105687
5.8300,0.360892,0.036801
5.8400,1.807774,0.184342
5.8500,1.937648,0.197585
5.8600,1.377533,0.140469
5.8700,1.487385,0.151671
5.8800,-0.137847,-0.014056
5.8900,-2.049660,-0.209007
5.9000,0.039722,0.004051
5.9100,-0.269199,-0.027451
5.9200,0.763397,0.077845
5.9300,0.733457,0.074792
5.9400,2.253882,0.229832
5.9500,3.510307,0.357952
5.9600,4.593473,0.468404
5.9700,5.495545,0.560390
5.9800,6.685651,0.681747
5.9900,5.771482,0.588527
6.0000,4.686726,0.477913
6.0100,3.329937,0.339559
6.0200,0.742652,0.075729
6.0300,1.244552,0.126909
6.0400,-0.769844,-0.078502
6.0500,-2.597880,-0.264910
6.0600,-4.256473,-0.434039
6.0700,-4.112012,-0.419309
6.0800,-4.438637,-0.452615
6.0900,-2.323698,-0.236951
6.1000,-2.355026,-0.240146
6.1100,-0.813413,-0.082945
6.1200,-0.886922,-0.090441
6.1300,-0.288135,-0.029382
6.1400,-1.582328,-0.161353
6.1500,-2.415374,-0.246300
6.1600,-2.401622,-0.244897
6.1700,-1.742443,-0.177680
6.1800,-0.635294,-0.064782
6.1900,-0.418523,-0.042677
6.2000,-1.628278,-0.166038
6.2100,-1.515015,-0.154489
6.2200,-2.662249,-0.271474
6.2300,-1.286784,-0.131215
6.2400,-1.823308,-0.185926
6.2500,-1.125767,-0.114796
6.2600,-2.734136,-0.278804
6.2700,-2.774771,-0.282948
6.2800,-2.814418,-0.286991
6.2900,-3.454600,-0.352271
6.3000,-2.894540,-0.295161
6.3100,-2.409509,-0.245701
6.3200,-4.200249,-0.428306
6.3300,-4.049014,-0.412884
6.3400,-4.617292,-0.470833
6.3500,-4.182704,-0.426517
6.3600,-3.241732,-0.330565
6.3700,-3.147310,-0.320936
6.3800,-3.236572,-0.330038
6.3900,-4.910265,-0.500708
6.4000,-5.301211,-0.540573
6.4100,-5.868217,-0.598392
6.4200,-4.042955,-0.412267
6.4300,-2.862080,-0.291851
6.4400,-2.752878,-0.280715
6.4500,-1.801723,-0.183725
6.4600,-2.182874,-0.222591
6.4700,-0.564217,-0.057534
6.4800,-1.364933,-0.139184
6.4900,-1.163127,-0.118606
6.5000,-0.182050,-0.018564
6.5100,0.486156,0.049574
6.5200,0.095928,0.009782
6.5300,0.771865,0.078708
6.5400,2.059970,0.210058
6.5500,1.757332,0.179198
6.5600,2.774226,0.282892
6.5700,1.822057,0.185798
6.5800,2.329905,0.237584
6.5900,0.948929,0.096764
6.6000,0.783044,0.079848
6.6100,1.613742,0.164556
6.6200,2.267013,0.231171
6.6300,1.181903,0.120521
6.6400,3.119587,0.318109
6.6500,2.462947,0.251151
6.6600,1.469202,0.149817
6.6700,-0.182541,-0.018614
6.6800,0.125351,0.012782
6.6900,0.708453,0.072242
6.7000,1.134771,0.115714
6.7100,1.058631,0.107950
6.7200,0.680928,0.069435
6.7300,0.582460,0.059394
6.7400,0.252653,0.025763
6.7500,1.817840,0.185368
6.7600,3.902755,0.397970
6.7700,2.021452,0.206131
6.7800,-0.189000,-0.019273
6.7900,-1.392386,-0.141984
6.8000,-3.031234,-0.309100
6.8100,-5.086646,-0.518694
6.8200,-3.820797,-0.389613
6.8300,-3.705735,-0.377880
6.8400,-2.453069,-0.250143
6.8500,-0.439757,-0.044843
6.8600,-1.076339,-0.109756
6.8700,-1.031116,-0.105145
6.8800,-1.201086,-0.122477
6.8900,-0.490673,-0.050035
6.9000,-2.221591,-0.226539
6.9100,-4.183044,-0.426552
6.9200,-3.697200,-0.377009
6.9300,-1.845319,-0.188170
6.9400,-1.275623,-0.130077
6.9500,-1.404718,-0.143241
6.9600,-1.337945,-0.136432
6.9700,-1.971941,-0.201082
6.9800,-0.473897,-0.048324
6.9900,1.685662,0.171890
7.0000,3.281204,0.334590
7.0100,3.320125,0.338558
7.0200,4.865152,0.496107
7.0300,5.978183,0.609605
7.0400,4.249628,0.433341
7.0500,4.454195,0.454201
7.0600,4.688756,0.478120
7.0700,5.154032,0.525565
7.0800,4.968616,0.506658
7.0900,3.210663,0.327397
7.1000,3.198650,0.326172
7.1100,0.849669,0.086642
7.1200,1.446094,0.147461
7.1300,1.822408,0.185834
7.1400,2.616297,0.266788
7.1500,1.715995,0.174983
7.1600,0.807226,0.082314
7.1700,-0.189108,-0.019284
7.1800,-0.158801,-0.016193
7.1900,0.554354,0.056528
7.2000,0.602345,0.061422
7.2100,-0.240052,-0.024478
7.2200,-2.491429,-0.254055
7.2300,-3.321809,-0.338730
7.2400,-4.509936,-0.459886
7.2500,-3.917569,-0.399481
7.2600,-4.065783,-0.414594
7.2700,-1.853207,-0.188974
7.2800,-1.409360,-0.143715
7.2900,0.839012,0.085555
7.3000,2.497657,0.254690
7.3100,2.480459,0.252936
7.3200,2.619564,0.267121
7.3300,-0.413455,-0.042161
7.3400,0.083868,0.008552
7.3500,-0.764441,-0.077951
7.3600,-1.121369,-0.114348
7.3700,-1.948442,-0.198686
7.3800,-0.865164,-0.088222
7.3900,-1.266698,-0.129167
7.4000,-1.800038,-0.183553
7.4100,-2.289473,-0.233461
7.4200,-1.814276,-0.185005
7.4300,-1.073435,-0.109460
7.4400,-1.371752,-0.139880
7.4500,-1.442065,-0.147050
7.4600,-0.753299,-0.076815
7.4700,-1.241287,-0.126576
7.4800,-1.903591,-0.194112
7.4900,-0.000952,-0.000097
7.5000,-0.023173,-0.002363
7.5100,-1.831903,-0.186802
7.5200,-2.862921,-0.291937
7.5300,-3.270762,-0.333525
7.5400,-2.250224,-0.229459
7.5500,-1.625758,-0.165781
7.5600,0.781895,0.079731
7.5700,0.791799,0.080741
7.5800,0.797122,0.081284
7.5900,1.216716,0.124070
7.6000,2.232109,0.227612
7.6100,2.819206,0.287479
7.6200,1.047751,0.106841
7.6300,1.905774,0.194335
7.6400,2.337740,0.238383
7.6500,2.289452,0.233459
7.6600,1.120501,0.114259
7.6700,0.833579,0.085001
7.6800,0.818322,0.083446
7.6900,1.548464,0.157899
7.7000,1.294949,0.132048
7.7100,0.223553,0.022796
7.7200,0.524946,0.053530
7.7300,1.148215,0.117085
7.7400,0.381109,0.038862
7.7500,1.300654,0.132630
7.7600,2.250343,0.229471
7.7700,1.442024,0.147045
7.7800,1.304741,0.133047
7.7900,0.248608,0.025351
7.8000,0.824042,0.084029
7.8100,2.453669,0.250205
7.8200,2.357821,0.240431
7.8300,0.863395,0.088042
7.8400,1.453536,0.148219
7.8500,0.322985,0.032935
7.8600,-0.626233,-0.063858
7.8700,-1.895984,-0.193337
7.8800,-0.037218,-0.003795
7.8900,-0.122769,-0.012519
7.9000,-1.732024,-0.176617
7.9100,-2.374856,-0.242168
7.9200,-1.730649,-0.176477
7.9300,-0.633460,-0.064595
7.9400,-0.436554,-0.044516
7.9500,-2.118843,-0.216062
7.9600,-2.606642,-0.265804
7.9700,-2.796155,-0.285128
7.9800,-2.489773,-0.253886
7.9900,-2.252495,-0.229691
8.0000,-2.947297,-0.300541
8.0100,-3.026567,-0.308624
8.0200,-4.145386,-0.422712
8.0300,-5.456963,-0.556455
8.0400,-5.647373,-0.575872
8.0500,-4.903332,-0.500001
8.0600,-2.494250,-0.254343
8.0700,-0.761397,-0.077641
8.0800,0.749675,0.076446
8.0900,2.016736,0.205650
8.1000,1.143434,0.116598
8.1100,1.318732,0.134473
8.1200,2.649376,0.270161
8.1300,1.989741,0.202897
8.1400,3.611596,0.368280
8.1500,1.597086,0.162857
8.1600,-0.394395,-0.040217
8.1700,-1.338005,-0.136438
8.1800,-1.560465,-0.159123
8.1900,-1.970133,-0.200898
8.2000,-2.155122,-0.219761
8.2100,-2.401725,-0.244908
8.2200,-2.009271,-0.204889
8.2300,-2.477534,-0.252638
8.2400,-1.119198,-0.114126
8.2500,-0.084408,-0.008607
8.2600,0.941462,0.096002
8.2700,0.168922,0.017225
8.2800,-0.998031,-0.101771
8.2900,1.015346,0.103537
8.3000,0.904318,0.092215
8.3100,1.214088,0.123802
8.3200,2.027476,0.206745
8.3300,2.182374,0.222540
8.3400,2.305130,0.235058
8.3500,1.972084,0.201097
8.3600,1.283969,0.130928
8.3700,1.450038,0.147863
8.3800,1.089706,0.111119
8.3900,2.529739,0.257962
8.4000,2.397601,0.244487
8.4100,3.155559,0.321777
8.4200,2.150533,0.219293
8.4300,2.194468,0.223773
8.4400,2.106778,0.214832
8.4500,0.812675,0.082870
8.4600,0.288112,0.029379
8.4700,-0.890258,-0.090781
8.4800,-0.462772,-0.047190
8.4900,-0.287780,-0.029345
8.5000,1.682152,0.171532
8.5100,2.036091,0.207624
8.5200,1.417099,0.144504
8.5300,0.713253,0.072732
8.5400,0.636399,0.064895
8.5500,2.709297,0.276271
8.5600,2.469757,0.251845
8.5700,1.511895,0.154170
8.5800,0.892407,0.091000
8.5900,1.643811,0.167622
8.6000,1.223710,0.124784
8.6100,0.206934,0.021101
8.6200,-0.078317,-0.007986
8.6300,-0.401095,-0.040900
8.6400,-1.100245,-0.112194
8.6500,-1.191126,-0.121461
8.6600,-1.032138,-0.105249
8.6700,-1.004491,-0.102430
8.6800,-0.168412,-0.017173
8.6900,-0.461052,-0.047014
