time_s,accel_m_s2,accel_g
1.8400,0.793910,0.080956
1.8500,0.981411,0.100076
1.8600,-0.563635,-0.057475
1.8700,-0.372746,-0.038010
1.8800,-1.592337,-0.162373
1.8900,-1.672769,-0.170575
1.9000,-1.116146,-0.113815
1.9100,-0.092748,-0.009458
1.9200,0.600943,0.061279
1.9300,0.891152,0.090872
1.9400,0.228145,0.023264
1.9500,-0.766841,-0.078196
1.9600,-0.151647,-0.015464
1.9700,0.166167,0.016944
1.9800,-0.270474,-0.027581
1.9900,-1.382443,-0.140970
2.0000,-1.411228,-0.143905
2.0100,0.001966,0.000200
2.0200,0.077003,0.007852
2.0300,0.020333,0.002073
2.0400,-1.031648,-0.105199
2.0500,0.626366,0.063872
2.0600,2.613585,0.266511
2.0700,2.207809,0.225134
2.0800,2.595842,0.264702
2.0900,2.377635,0.242451
2.1000,3.708374,0.378149
2.1100,4.525362,0.461459
2.1200,3.093867,0.315487
2.1300,1.630990,0.166315
2.1400,0.551438,0.056231
2.1500,-0.941656,-0.096022
2.1600,-1.642940,-0.167533
2.1700,-2.715018,-0.276855
2.1800,-3.572867,-0.364331
2.1900,-4.033039,-0.411256
2.2000,-3.075153,-0.313578
2.2100,-1.097075,-0.111870
2.2200,-1.512625,-0.154245
2.2300,-1.583084,-0.161430
2.2400,-1.259245,-0.128407
2.2500,-1.412102,-0.143994
2.2600,-0.399986,-0.040787
2.2700,1.577174,0.160827
2.2800,1.485612,0.151490
2.2900,1.444905,0.147339
2.3000,2.500304,0.254960
2.3100,2.549223,0.259948
2.3200,2.023558,0.206346
2.3300,0.094042,0.009590
2.3400,-0.890854,-0.090842
2.3500,-0.318211,-0.032448
2.3600,0.318816,0.032510
2.3700,0.596941,0.060871
2.3800,0.344035,0.035082
2.3900,0.764404,0.077948
2.4000,0.600658,0.061250
2.4100,1.549046,0.157959
2.4200,1.505411,0.153509
2.4300,2.957139,0.301544
2.4400,3.804958,0.387998
2.4500,2.510502,0.256000
2.4600,2.910067,0.296744
2.4700,-1.472529,-0.150156
2.4800,-2.395766,-0.244300
2.4900,-3.447343,-0.351531
2.5000,-2.413620,-0.246121
2.5100,-1.798408,-0.183387
2.5200,-1.624478,-0.165651
2.5300,-1.937141,-0.197533
2.5400,-1.132523,-0.115485
2.5500,0.577427,0.058881
2.5600,0.126451,0.012894
2.5700,0.383529,0.039109
2.5800,-0.717355,-0.073150
2.5900,-0.522181,-0.053248
2.6000,-0.716163,-0.073028
2.6100,-1.867550,-0.190437
2.6200,-2.702186,-0.275546
2.6300,-4.056799,-0.413678
2.6400,-4.772662,-0.486676
2.6500,-4.249312,-0.433309
2.6600,-2.143974,-0.218625
2.6700,-1.262552,-0.128744
2.6800,-0.934201,-0.095262
2.6900,1.039777,0.106028
2.7000,3.304043,0.336919
2.7100,3.983413,0.406195
2.7200,4.049855,0.412970
2.7300,4.894654,0.499116
2.7400,4.080088,0.416053
2.7500,4.902118,0.499877
2.7600,4.949534,0.504712
2.7700,6.572959,0.670255
2.7800,7.641908,0.779258
2.7900,7.274750,0.741818
2.8000,7.252031,0.739501
2.8100,7.977403,0.813469
2.8200,7.563675,0.771280
2.8300,5.517050,0.562583
2.8400,3.351920,0.341801
2.8500,2.041276,0.208152
2.8600,2.776390,0.283113
2.8700,1.872007,0.190892
2.8800,0.500386,0.051025
2.8900,-2.399056,-0.244636
2.9000,-3.904187,-0.398116
2.9100,-4.839625,-0.493504
2.9200,-5.475004,-0.558295
2.9300,-3.481475,-0.355012
2.9400,-4.690613,-0.478309
2.9500,-3.104732,-0.316595
2.9600,-1.425863,-0.145398
2.9700,1.186398,0.120979
2.9800,3.557492,0.362763
2.9900,3.549033,0.361901
3.0000,3.578975,0.364954
3.0100,3.195894,0.325890
3.0200,4.416131,0.450320
3.0300,4.698694,0.479133
3.0400,3.660788,0.373296
3.0500,2.561266,0.261176
3.0600,2.598586,0.264982
3.0700,1.675116,0.170814
3.0800,0.994610,0.101422
3.0900,1.500124,0.152970
3.1000,1.788959,0.182423
3.1100,1.831715,0.186783
3.1200,2.377437,0.242431
3.1300,1.822294,0.185822
3.1400,1.668626,0.170152
3.1500,-1.121522,-0.114363
3.1600,-2.127486,-0.216943
3.1700,-1.117311,-0.113934
3.1800,-1.163012,-0.118594
3.1900,-2.440292,-0.248841
3.2000,-3.059771,-0.312010
3.2100,-3.353927,-0.342005
3.2200,-2.991225,-0.305020
3.2300,-1.024351,-0.104455
3.2400,-2.436424,-0.248446
3.2500,-1.726855,-0.176090
3.2600,-5.897715,-0.601400
3.2700,-8.727779,-0.889986
3.2800,-7.695673,-0.784740
3.2900,-4.935421,-0.503273
3.3000,-3.667749,-0.374006
3.3100,-2.205890,-0.224938
3.3200,-3.667397,-0.373970
3.3300,-3.555147,-0.362524
3.3400,-5.633629,-0.574470
3.3500,-8.924678,-0.910064
3.3600,-9.716809,-0.990839
3.3700,-8.865744,-0.904054
3.3800,-8.051685,-0.821043
3.3900,-7.580673,-0.773014
3.4000,-5.819057,-0.593379
3.4100,-5.773794,-0.588763
3.4200,-5.304290,-0.540887
3.4300,-3.171877,-0.323441
3.4400,-1.378439,-0.140562
3.4500,-1.326478,-0.135263
3.4600,-1.155545,-0.117833
3.4700,-2.241656,-0.228585
3.4800,-1.412490,-0.144034
3.4900,1.416553,0.144448
3.5000,2.358479,0.240498
3.5100,0.137047,0.013975
3.5200,-1.885489,-0.192266
3.5300,-2.481846,-0.253078
3.5400,-3.893067,-0.396982
3.5500,-2.607578,-0.265899
3.5600,-2.514607,-0.256419
3.5700,-0.376830,-0.038426
3.5800,-1.799235,-0.183471
3.5900,-2.894664,-0.295174
3.6000,-0.889933,-0.090748
3.6100,-2.600077,-0.265134
3.6200,-2.636315,-0.268829
3.6300,-0.155339,-0.015840
3.6400,0.252071,0.025704
3.6500,-0.314400,-0.032060
3.6600,-0.663086,-0.067616
3.6700,1.040720,0.106124
3.6800,3.231344,0.329505
3.6900,5.129604,0.523074
3.7000,4.924829,0.502193
3.7100,5.892252,0.600842
3.7200,6.757536,0.689077
3.7300,8.193280,0.835482
3.7400,9.351073,0.953544
3.7500,8.159784,0.832066
3.7600,6.068121,0.618776
3.7700,1.796589,0.183201
3.7800,0.820365,0.083654
3.7900,3.922854,0.400020
3.8000,2.966078,0.302456
3.8100,0.500276,0.051014
3.8200,-2.695637,-0.274878
3.8300,-4.161262,-0.424331
3.8400,-4.951169,-0.504879
3.8500,-3.899641,-0.397653
3.8600,-2.468354,-0.251702
3.8700,-3.530197,-0.359980
3.8800,-7.899631,-0.805538
3.8900,-8.748301,-0.892078
3.9000,-10.312246,-1.051556
3.9100,-9.879590,-1.007438
3.9200,-6.056171,-0.617558
3.9300,-5.241724,-0.534507
3.9400,-4.385671,-0.447214
3.9500,-3.060911,-0.312126
3.9600,0.208962,0.021308
3.9700,0.962735,0.098172
3.9800,0.496090,0.050587
3.9900,1.583757,0.161498
4.0000,-1.313626,-0.133953
4.0100,1.724351,0.175835
4.0200,3.817500,0.389277
4.0300,3.056732,0.311700
4.0400,0.180361,0.018392
4.0500,-2.436476,-0.248451
4.0600,1.043139,0.106371
4.0700,1.348814,0.137541
4.0800,0.479335,0.048879
4.0900,-1.697552,-0.173102
4.1000,-1.971063,-0.200992
4.1100,-1.228497,-0.125272
4.1200,-1.998633,-0.203804
4.1300,-0.309048,-0.031514
4.1400,1.250568,0.127522
4.1500,2.251788,0.229618
4.1600,1.216062,0.124004
4.1700,-0.065414,-0.006670
4.1800,0.081042,0.008264
4.1900,3.812131,0.388729
4.2000,4.404400,0.449124
4.2100,0.470560,0.047984
4.2200,-1.262729,-0.128763
4.2300,2.378780,0.242568
4.2400,1.069448,0.109053
4.2500,-0.428502,-0.043695
4.2600,0.520033,0.053029
4.2700,0.472837,0.048216
4.2800,0.757927,0.077287
4.2900,1.736323,0.177056
4.3000,4.056484,0.413646
4.3100,4.432913,0.452031
4.3200,1.072131,0.109327
4.3300,1.257425,0.128222
4.3400,0.057017,0.005814
4.3500,-0.558199,-0.056920
4.3600,-0.356346,-0.036337
4.3700,-2.592607,-0.264372
4.3800,-3.559789,-0.362997
4.3900,-7.594511,-0.774425
4.4000,-7.162664,-0.730388
4.4100,-6.937304,-0.707408
4.4200,-5.014897,-0.511377
4.4300,-3.821244,-0.389658
4.4400,-3.129619,-0.319132
4.4500,-0.944959,-0.096359
4.4600,-1.178447,-0.120168
4.4700,0.604431,0.061635
4.4800,2.228165,0.227210
4.4900,5.278205,0.538227
4.5000,4.873549,0.496964
4.5100,4.097334,0.417812
4.5200,7.278626,0.742213
4.5300,4.787139,0.488152
4.5400,-1.508519,-0.153826
4.5500,-1.417920,-0.144588
4.5600,-0.412026,-0.042015
4.5700,-1.365162,-0.139208
4.5800,-2.169731,-0.221251
4.5900,-3.450037,-0.351806
4.6000,-2.154775,-0.219726
4.6100,-4.442748,-0.453034
4.6200,-2.645963,-0.269813
4.6300,-1.623014,-0.165501
4.6400,0.134301,0.013695
4.6500,-0.305267,-0.031129
4.6600,-0.822605,-0.083882
4.6700,-1.258008,-0.128281
4.6800,1.469356,0.149833
4.6900,0.652708,0.066558
4.7000,2.349513,0.239584
4.7100,2.095316,0.213663
4.7200,1.888500,0.192573
4.7300,0.339642,0.034634
4.7400,-0.027879,-0.002843
4.7500,4.065896,0.414606
4.7600,4.057503,0.413750
4.7700,3.038534,0.309844
4.7800,5.290665,0.539498
4.7900,7.226609,0.736909
4.8000,9.053838,0.923235
4.8100,8.945284,0.912165
4.8200,7.432838,0.757939
4.8300,6.098395,0.621863
4.8400,2.944681,0.300274
4.8500,-0.237366,-0.024205
4.8600,-0.713310,-0.072737
4.8700,-0.374052,-0.038143
4.8800,-3.154458,-0.321665
4.8900,-4.160685,-0.424272
4.9000,-4.054079,-0.413401
4.9100,-6.900892,-0.703695
4.9200,-6.533435,-0.666225
4.9300,-5.577959,-0.568793
4.9400,-6.009634,-0.612812
4.9500,-7.878951,-0.803429
4.9600,-9.669507,-0.986015
4.9700,-9.746144,-0.993830
4.9800,-7.482444,-0.762997
4.9900,-5.198938,-0.530144
5.0000,-4.760511,-0.485437
5.0100,-4.698690,-0.479133
5.0200,-1.773791,-0.180876
5.0300,-2.129530,-0.217152
5.0400,-0.554013,-0.056494
5.0500,-2.034874,-0.207499
5.0600,-2.275728,-0.232060
5.0700,-0.017655,-0.001800
5.0800,0.509867,0.051992
5.0900,2.285964,0.233103
5.1000,3.884194,0.396078
5.1100,1.699663,0.173317
5.1200,3.484823,0.355353
5.1300,5.981996,0.609994
5.1400,6.401318,0.652753
5.1500,6.197137,0.631932
5.1600,3.325790,0.339136
5.1700,4.344097,0.442975
5.1800,3.928743,0.400620
5.1900,1.400579,0.142819
5.2000,4.081174,0.416164
5.2100,5.519559,0.562838
5.2200,6.766717,0.690013
5.2300,6.482325,0.661013
5.2400,7.607459,0.775745
5.2500,7.058167,0.719733
5.2600,6.436698,0.656360
5.2700,2.385989,0.243303
5.2800,-0.728303,-0.074266
5.2900,-3.176488,-0.323912
5.3000,-2.444077,-0.249226
5.3100,-0.279697,-0.028521
5.3200,2.290005,0.233515
5.3300,4.041699,0.412139
5.3400,3.797353,0.387222
5.3500,6.975659,0.711319
5.3600,7.484061,0.763162
5.3700,7.082881,0.722253
5.3800,7.086916,0.722664
5.3900,4.671488,0.476359
5.4000,4.144609,0.422632
5.4100,2.917475,0.297500
5.4200,4.230725,0.431414
5.4300,3.188990,0.325186
5.4400,0.355395,0.036240
5.4500,3.234359,0.329813
5.4600,3.277127,0.334174
5.4700,0.139509,0.014226
5.4800,0.104713,0.010678
5.4900,-1.225091,-0.124925
5.5000,-3.624707,-0.369617
5.5100,-4.364868,-0.445093
5.5200,-5.283236,-0.538740
5.5300,-6.049137,-0.616840
5.5400,-6.114365,-0.623492
5.5500,-8.860484,-0.903518
5.5600,-11.473780,-1.170000
5.5700,-7.672056,-0.782332
5.5800,-3.823198,-0.389858
5.5900,-0.222751,-0.022714
5.6000,1.348659,0.137525
5.6100,2.048561,0.208895
5.6200,5.422725,0.552964
5.6300,4.999025,0.509759
5.6400,4.004177,0.408312
5.6500,4.686489,0.477889
5.6600,3.956678,0.403469
5.6700,4.401503,0.448828
5.6800,4.955006,0.505270
5.6900,2.059552,0.210016
5.7000,-0.290769,-0.029650
5.7100,-3.142449,-0.320441
5.7200,-6.111857,-0.623236
5.7300,-5.852253,-0.596764
5.7400,-6.304894,-0.642920
5.7500,-7.947058,-0.810374
5.7600,-5.828730,-0.594365
5.7700,-4.358036,-0.444396
5.7800,-4.155497,-0.423743
5.7900,-5.040747,-0.514013
5.8000,-3.989924,-0.406859
5.8100,-2.116770,-0.215850
5.8200,0.346758,0.035359
5.8300,2.671546,0.272422
5.8400,0.969419,0.098853
5.8500,4.184271,0.426677
5.8600,5.570502,0.568033
5.8700,6.525742,0.665440
5.8800,9.298005,0.948133
5.8900,9.657248,0.984765
5.9000,9.011337,0.918901
5.9100,8.097450,0.825710
5.9200,7.299742,0.744367
5.9300,8.464631,0.863152
5.9400,6.541463,0.667044
5.9500,6.602968,0.673315
5.9600,5.843271,0.595848
5.9700,3.219235,0.328271
5.9800,1.971347,0.201021
5.9900,-1.005892,-0.102572
6.0000,-2.967654,-0.302616
6.0100,-3.442471,-0.351034
6.0200,-3.987839,-0.406646
6.0300,-5.708913,-0.582147
6.0400,-5.704332,-0.581680
6.0500,-7.402879,-0.754884
6.0600,-6.808882,-0.694313
6.0700,-4.273989,-0.435826
6.0800,-4.140548,-0.422218
6.0900,-6.034945,-0.615393
6.1000,-6.584989,-0.671482
6.1100,-4.751179,-0.484485
6.1200,-0.342181,-0.034893
6.1300,2.768573,0.282316
6.1400,2.950369,0.300854
6.1500,4.491710,0.458027
6.1600,9.003031,0.918054
6.1700,9.838417,1.003239
6.1800,8.538323,0.870667
6.1900,5.996417,0.611464
6.2000,3.056615,0.311688
6.2100,0.248658,0.025356
6.2200,-2.007641,-0.204722
6.2300,-4.048172,-0.412799
6.2400,-3.578941,-0.364950
6.2500,-5.037013,-0.513632
6.2600,-4.789755,-0.488419
6.2700,-1.556612,-0.158730
6.2800,-1.161414,-0.118431
6.2900,-0.172185,-0.017558
6.3000,1.427114,0.145525
6.3100,-0.300100,-0.030602
6.3200,-1.716852,-0.175070
6.3300,-1.024147,-0.104434
6.3400,-1.077115,-0.109835
6.3500,-0.873978,-0.089121
6.3600,-2.037455,-0.207763
6.3700,0.203110,0.020711
6.3800,3.077016,0.313768
6.3900,3.098181,0.315926
6.4000,-1.455218,-0.148391
6.4100,0.650646,0.066347
6.4200,3.330059,0.339571
6.4300,5.982702,0.610066
6.4400,7.607286,0.775727
6.4500,8.587998,0.875732
6.4600,6.821329,0.695582
6.4700,2.668946,0.272157
6.4800,2.246987,0.229129
6.4900,2.269873,0.231463
6.5000,3.765586,0.383983
6.5100,2.736816,0.279078
6.5200,2.118610,0.216038
6.5300,-0.513807,-0.052394
6.5400,-2.757725,-0.281210
6.5500,-2.479389,-0.252827
6.5600,-2.113196,-0.215486
6.5700,-0.980272,-0.099960
6.5800,-2.102783,-0.214424
6.5900,-4.551803,-0.464155
6.6000,-3.363114,-0.342942
6.6100,-4.216989,-0.430013
6.6200,-3.078475,-0.313917
6.6300,-0.543692,-0.055441
6.6400,-0.014064,-0.001434
6.6500,0.852331,0.086914
6.6600,1.125908,0.114811
6.6700,1.561158,0.159194
6.6800,2.795663,0.285078
6.6900,2.588477,0.263951
6.7000,-0.247625,-0.025251
6.7100,-1.811236,-0.184695
6.7200,-2.311978,-0.235756
6.7300,-0.592777,-0.060446
6.7400,-0.645083,-0.065780
6.7500,0.113145,0.011538
6.7600,1.231375,0.125565
6.7700,-1.250494,-0.127515
6.7800,-1.873623,-0.191056
6.7900,-2.902619,-0.295985
6.8000,-1.651914,-0.168448
6.8100,-1.256889,-0.128167
6.8200,-0.579177,-0.059060
6.8300,-0.812593,-0.082861
6.8400,1.912099,0.194980
6.8500,1.481373,0.151058
6.8600,0.627431,0.063980
6.8700,2.512862,0.256241
6.8800,2.557183,0.260760
6.8900,1.492907,0.152234
6.9000,0.268332,0.027362
6.9100,0.440109,0.044879
6.9200,-0.990995,-0.101053
6.9300,-1.191900,-0.121540
6.9400,-0.748753,-0.076352
6.9500,0.473822,0.048316
6.9600,2.207526,0.225105
6.9700,-0.378689,-0.038615
6.9800,-2.019338,-0.205915
6.9900,-2.448438,-0.249671
7.0000,-3.866390,-0.394262
7.0100,-4.562739,-0.465270
7.0200,-4.350552,-0.443633
7.0300,-5.431689,-0.553878
7.0400,-3.854741,-0.393074
7.0500,0.177728,0.018123
7.0600,-0.598280,-0.061008
7.0700,-2.106418,-0.214795
7.0800,-0.748621,-0.076338
7.0900,-1.195549,-0.121912
7.1000,0.266532,0.027179
7.1100,-0.255979,-0.026103
7.1200,-0.833918,-0.085036
7.1300,-1.629289,-0.166141
7.1400,-1.967036,-0.200582
7.1500,-3.462515,-0.353078
7.1600,-3.678144,-0.375066
7.1700,-4.089073,-0.416969
7.1800,-2.337509,-0.238360
7.1900,-1.898183,-0.193561
7.2000,-1.250307,-0.127496
7.2100,0.144417,0.014726
7.2200,-0.061008,-0.006221
7.2300,-0.939901,-0.095843
7.2400,-0.865392,-0.088245
7.2500,-3.260259,-0.332454
7.2600,-6.382418,-0.650826
7.2700,-5.965017,-0.608262
7.2800,-4.818469,-0.491347
7.2900,-3.198660,-0.326172
7.3000,-2.984676,-0.304352
7.3100,-0.150020,-0.015298
7.3200,2.581165,0.263206
7.3300,1.298238,0.132383
7.3400,2.202430,0.224585
7.3500,1.111349,0.113326
7.3600,1.649593,0.168212
7.3700,-0.442101,-0.045082
7.3800,-1.233564,-0.125789
7.3900,0.268088,0.027337
7.4000,-0.224507,-0.022893
7.4100,-1.992242,-0.203152
7.4200,-2.580665,-0.263155
7.4300,-5.621494,-0.573233
7.4400,-5.507156,-0.561574
7.4500,-4.500548,-0.458928
7.4600,-2.821905,-0.287754
7.4700,-3.333187,-0.339890
7.4800,-2.956833,-0.301513
7.4900,-4.147768,-0.422955
7.5000,-2.563909,-0.261446
7.5100,-0.699350,-0.071314
7.5200,0.472512,0.048183
7.5300,-0.145784,-0.014866
7.5400,0.295842,0.030168
7.5500,-1.731108,-0.176524
7.5600,-3.588925,-0.365968
7.5700,-5.005816,-0.510451
7.5800,-5.685381,-0.579748
7.5900,-4.608226,-0.469908
7.6000,-4.951250,-0.504887
7.6100,-4.996833,-0.509535
7.6200,-4.042931,-0.412264
7.6300,-1.681052,-0.171420
7.6400,-0.136902,-0.013960
7.6500,-0.005362,-0.000547
7.6600,-0.871372,-0.088855
7.6700,-0.071632,-0.007304
7.6800,0.105919,0.010801
7.6900,-2.599707,-0.265096
7.7000,-3.929171,-0.400664
7.7100,-1.689072,-0.172237
7.7200,-0.039249,-0.004002
7.7300,1.159373,0.118223
7.7400,3.935980,0.401358
7.7500,4.112223,0.419330
7.7600,4.381374,0.446776
7.7700,5.900790,0.601713
7.7800,8.755339,0.892796
7.7900,10.373926,1.057846
7.8000,9.188040,0.936919
7.8100,8.566254,0.873515
7.8200,7.600945,0.775081
7.8300,5.256610,0.536025
7.8400,3.677285,0.374979
7.8500,5.912740,0.602932
7.8600,7.132016,0.727263
7.8700,5.864375,0.598000
7.8800,1.972353,0.201124
7.8900,-0.037438,-0.003818
7.9000,-0.255202,-0.026023
7.9100,-1.984396,-0.202352
7.9200,-0.520178,-0.053043
7.9300,0.888249,0.090576
7.9400,2.161009,0.220362
7.9500,2.088273,0.212945
7.9600,2.822788,0.287844
7.9700,3.263381,0.332772
7.9800,0.905023,0.092287
7.9900,0.061795,0.006301
8.0000,1.304972,0.133070
8.0100,1.074672,0.109586
8.0200,0.872138,0.088933
8.0300,-0.535140,-0.054569
8.0400,-1.952982,-0.199149
8.0500,-3.195460,-0.325846
8.0600,-3.746914,-0.382079
8.0700,-5.025105,-0.512418
8.0800,-2.711020,-0.276447
8.0900,-3.187164,-0.325000
8.1000,-3.809003,-0.388410
8.1100,-3.556778,-0.362690
8.1200,-4.088697,-0.416931
8.1300,-2.549263,-0.259952
8.1400,-1.500246,-0.152983
8.1500,-0.555508,-0.056646
8.1600,1.440898,0.146931
8.1700,1.283606,0.130891
8.1800,0.211870,0.021605
8.1900,2.352177,0.239855
8.2000,4.433025,0.452043
8.2100,3.579167,0.364973
8.2200,4.269697,0.435388
8.2300,3.166113,0.322854
8.2400,4.745089,0.483864
8.2500,5.822440,0.593724
8.2600,6.843427,0.697835
8.2700,5.611627,0.572227
8.2800,4.623492,0.471465
8.2900,5.154182,0.525580
8.3000,3.475473,0.354400
8.3100,2.376473,0.242333
8.3200,1.289991,0.131543
8.3300,3.000238,0.305939
8.3400,2.745470,0.279960
8.3500,1.350646,0.137728
8.3600,0.463619,0.047276
8.3700,0.290948,0.029668
8.3800,-0.145724,-0.014860
8.3900,0.973361,0.099255
8.4000,-0.198717,-0.020264
8.4100,-0.470346,-0.047962
8.4200,-1.037852,-0.105831
8.4300,0.843780,0.086042
8.4400,1.641199,0.167356
8.4500,2.944099,0.300215
8.4600,2.928351,0.298609
8.4700,2.098945,0.214033
8.4800,-0.008651,-0.000882
8.4900,0.047830,0.004877
8.5000,-0.270508,-0.027584
8.5100,-0.924400,-0.094263
8.5200,0.860369,0.087733
8.5300,0.842799,0.085942
8.5400,-0.802826,-0.081865
8.5500,-2.666082,-0.271865
8.5600,-5.303141,-0.540770
8.5700,-5.716236,-0.582894
8.5800,-5.359951,-0.546563
8.5900,-4.863904,-0.495980
8.6000,-3.775381,-0.384982
8.6100,-2.371629,-0.241839
8.6200,-1.728107,-0.176218
8.6300,0.859918,0.087687
8.6400,2.290063,0.233521
8.6500,2.815094,0.287060
8.6600,2.534814,0.258479
8.6700,3.010720,0.307008
8.6800,2.708437,0.276184
