time_s,accel_m_s2,accel_g
1.7300,0.186311,0.018998
1.7400,0.239358,0.024408
1.7500,0.659890,0.067290
1.7600,0.726310,0.074063
1.7700,0.835747,0.085222
1.7800,0.300827,0.030676
1.7900,0.041761,0.004258
1.8000,-0.099916,-0.010189
1.8100,0.189063,0.019279
1.8200,0.589055,0.060067
1.8300,0.498799,0.050863
1.8400,-0.461215,-0.047031
1.8500,-0.619701,-0.063192
1.8600,-1.071403,-0.109253
1.8700,-0.601928,-0.061380
1.8800,-0.357559,-0.036461
1.8900,-0.569407,-0.058063
1.9000,-0.644488,-0.065720
1.9100,-0.680696,-0.069412
1.9200,-0.812645,-0.082867
1.9300,-0.758923,-0.077389
1.9400,-0.673187,-0.068646
1.9500,-0.625898,-0.063824
1.9600,-0.448560,-0.045740
1.9700,-0.455400,-0.046438
1.9800,-0.331420,-0.033795
1.9900,-0.991799,-0.101135
2.0000,-1.059540,-0.108043
2.0100,-1.376090,-0.140322
2.0200,-1.110565,-0.113246
2.0300,-1.173634,-0.119677
2.0400,-0.906585,-0.092446
2.0500,-0.484327,-0.049388
2.0600,-0.301202,-0.030714
2.0700,-0.243242,-0.024804
2.0800,-0.291934,-0.029769
2.0900,-0.347688,-0.035454
2.1000,-0.819771,-0.083593
2.1100,-1.301136,-0.132679
2.1200,-0.939514,-0.095804
2.1300,-0.772581,-0.078781
2.1400,-0.580889,-0.059234
2.1500,-0.462481,-0.047160
2.1600,-0.189982,-0.019373
2.1700,0.452305,0.046122
2.1800,0.227124,0.023160
2.1900,0.049512,0.005049
2.2000,-0.416078,-0.042428
2.2100,-0.774655,-0.078993
2.2200,-1.197905,-0.122152
2.2300,-1.109325,-0.113120
2.2400,-1.074236,-0.109542
2.2500,-1.464400,-0.149327
2.2600,-1.181614,-0.120491
2.2700,-1.041935,-0.106248
2.2800,-0.621468,-0.063372
2.2900,-1.014999,-0.103501
2.3000,-1.186454,-0.120985
2.3100,-0.907283,-0.092517
2.3200,-0.101016,-0.010301
2.3300,-0.171529,-0.017491
2.3400,0.135276,0.013794
2.3500,1.002695,0.102246
2.3600,0.785590,0.080108
2.3700,0.906279,0.092415
2.3800,1.001724,0.102147
2.3900,0.999858,0.101957
2.4000,0.980221,0.099955
2.4100,1.291809,0.131728
2.4200,1.698434,0.173192
2.4300,1.808092,0.184374
2.4400,1.473706,0.150276
2.4500,1.292111,0.131759
2.4600,0.848895,0.086563
2.4700,-0.360341,-0.036745
2.4800,-0.547486,-0.055828
2.4900,-1.062486,-0.108343
2.5000,-0.996185,-0.101583
2.5100,-1.636976,-0.166925
2.5200,-2.116492,-0.215822
2.5300,-1.759832,-0.179453
2.5400,-1.417246,-0.144519
2.5500,-1.070173,-0.109127
2.5600,-0.760837,-0.077584
2.5700,-0.065538,-0.006683
2.5800,-0.144460,-0.014731
2.5900,-0.736392,-0.075091
2.6000,-0.439762,-0.044843
2.6100,-0.160716,-0.016388
2.6200,0.199008,0.020293
2.6300,0.542319,0.055301
2.6400,0.139593,0.014234
2.6500,-0.384051,-0.039162
2.6600,-0.050737,-0.005174
2.6700,0.465537,0.047472
2.6800,1.118580,0.114063
2.6900,1.708935,0.174263
2.7000,1.985462,0.202461
2.7100,1.680124,0.171325
2.7200,0.988353,0.100784
2.7300,1.291985,0.131746
2.7400,1.099530,0.112121
2.7500,-0.110575,-0.011276
2.7600,-0.937611,-0.095610
2.7700,-1.489012,-0.151837
2.7800,-2.036937,-0.207710
2.7900,-1.667408,-0.170028
2.8000,-2.445936,-0.249416
2.8100,-1.268087,-0.129309
2.8200,-0.134159,-0.013680
2.8300,0.354148,0.036113
2.8400,0.040061,0.004085
2.8500,-0.591459,-0.060312
2.8600,-0.023099,-0.002355
2.8700,-0.286294,-0.029194
2.8800,0.110760,0.011294
2.8900,0.578463,0.058987
2.9000,0.542743,0.055344
2.9100,0.570911,0.058217
2.9200,0.270683,0.027602
2.9300,0.572181,0.058346
2.9400,0.292170,0.029793
2.9500,0.421778,0.043009
2.9600,0.293453,0.029924
2.9700,0.598076,0.060987
2.9800,0.097529,0.009945
2.9900,0.357027,0.036407
3.0000,-0.080440,-0.008203
3.0100,0.224026,0.022844
3.0200,1.567431,0.159833
3.0300,2.081469,0.212251
3.0400,2.434475,0.248247
3.0500,3.107317,0.316858
3.0600,3.151053,0.321318
3.0700,2.108604,0.215018
3.0800,1.595352,0.162681
3.0900,0.298085,0.030396
3.1000,-0.697988,-0.071175
3.1100,-0.723675,-0.073794
3.1200,-1.826849,-0.186287
3.1300,-3.493431,-0.356231
3.1400,-2.229245,-0.227320
3.1500,-1.303364,-0.132906
3.1600,-1.611468,-0.164324
3.1700,-1.749184,-0.178367
3.1800,-2.225757,-0.226964
3.1900,-1.807675,-0.184332
3.2000,-0.966416,-0.098547
3.2100,-1.308434,-0.133423
3.2200,-1.655718,-0.168836
3.2300,-1.846769,-0.188318
3.2400,-1.202189,-0.122589
3.2500,-0.043355,-0.004421
3.2600,-0.394736,-0.040252
3.2700,0.049895,0.005088
3.2800,0.124325,0.012678
3.2900,-0.454479,-0.046344
3.3000,0.824806,0.084107
3.3100,1.683166,0.171635
3.3200,2.519890,0.256957
3.3300,3.015758,0.307522
3.3400,2.764265,0.281877
3.3500,3.084973,0.314580
3.3600,3.591806,0.366262
3.3700,4.168348,0.425053
3.3800,4.710426,0.480330
3.3900,3.919233,0.399651
3.4000,2.175520,0.221841
3.4100,1.908212,0.194583
3.4200,1.448562,0.147712
3.4300,0.869058,0.088619
3.4400,1.233429,0.125775
3.4500,1.836330,0.187253
3.4600,1.697667,0.173114
3.4700,1.060359,0.108127
3.4800,0.083533,0.008518
3.4900,-0.324626,-0.033103
3.5000,-0.034348,-0.003503
3.5100,0.931646,0.095001
3.5200,-0.426158,-0.043456
3.5300,-0.903484,-0.092130
3.5400,-0.551734,-0.056261
3.5500,0.524471,0.053481
3.5600,1.032069,0.105242
3.5700,1.204347,0.122809
3.5800,1.280810,0.130606
3.5900,1.396684,0.142422
3.6000,2.301491,0.234687
3.6100,1.784114,0.181929
3.6200,1.541804,0.157220
3.6300,2.598250,0.264948
3.6400,3.108477,0.316976
3.6500,3.634328,0.370598
3.6600,4.648007,0.473965
3.6700,4.388037,0.447455
3.6800,4.084275,0.416480
3.6900,3.759000,0.383311
3.7000,3.019115,0.307864
3.7100,2.247085,0.229139
3.7200,1.894576,0.193193
3.7300,0.587425,0.059901
3.7400,-0.221634,-0.022600
3.7500,0.515398,0.052556
3.7600,-0.820718,-0.083690
3.7700,0.478250,0.048768
3.7800,0.447865,0.045670
3.7900,0.362610,0.036976
3.8000,0.948834,0.096754
3.8100,-0.317383,-0.032364
3.8200,0.072611,0.007404
3.8300,-0.020234,-0.002063
3.8400,1.231046,0.125532
3.8500,0.472110,0.048142
3.8600,-0.112192,-0.011440
3.8700,0.783434,0.079888
3.8800,-0.434658,-0.044323
3.8900,0.047176,0.004811
3.9000,-0.100271,-0.010225
3.9100,-0.777414,-0.079274
3.9200,0.039667,0.004045
3.9300,-0.254197,-0.025921
3.9400,-1.169313,-0.119237
3.9500,-2.709218,-0.276263
3.9600,-2.427889,-0.247576
3.9700,-1.564336,-0.159518
3.9800,0.110079,0.011225
3.9900,-0.400279,-0.040817
4.0000,-1.997544,-0.203693
4.0100,-1.714023,-0.174782
4.0200,-0.961439,-0.098039
4.0300,-0.145121,-0.014798
4.0400,-0.675064,-0.068837
4.0500,-1.778465,-0.181353
4.0600,-0.473757,-0.048310
4.0700,0.096718,0.009862
4.0800,-0.249017,-0.025393
4.0900,0.189517,0.019325
4.1000,0.904894,0.092274
4.1100,-0.056384,-0.005750
4.1200,0.133353,0.013598
4.1300,-0.601554,-0.061341
4.1400,-0.375704,-0.038311
4.1500,-1.284167,-0.130949
4.1600,-1.412205,-0.144005
4.1700,-0.275687,-0.028112
4.1800,0.667344,0.068050
4.1900,0.278543,0.028403
4.2000,0.476634,0.048603
4.2100,0.832500,0.084891
4.2200,0.574121,0.058544
4.2300,0.529186,0.053962
4.2400,2.015107,0.205484
4.2500,1.511586,0.154139
4.2600,0.593575,0.060528
4.2700,0.099983,0.010195
4.2800,0.182527,0.018613
4.2900,0.154756,0.015781
4.3000,0.919029,0.093715
4.3100,1.159870,0.118274
4.3200,1.331101,0.135735
4.3300,2.843191,0.289925
4.3400,2.683731,0.273664
4.3500,1.634580,0.166681
4.3600,1.629464,0.166159
4.3700,1.635290,0.166753
4.3800,1.020394,0.104051
4.3900,-0.259173,-0.026428
4.4000,0.665364,0.067848
4.4100,0.525870,0.053624
4.4200,-0.745930,-0.076064
4.4300,-1.337035,-0.136340
4.4400,-0.998516,-0.101820
4.4500,-1.051401,-0.107213
4.4600,-2.089991,-0.213120
4.4700,-2.557646,-0.260807
4.4800,-3.562501,-0.363274
4.4900,-3.041938,-0.310191
4.5000,-3.225908,-0.328951
4.5100,-2.955344,-0.301361
4.5200,-2.146627,-0.218895
4.5300,-1.885405,-0.192258
4.5400,-1.222215,-0.124631
4.5500,0.137363,0.014007
4.5600,1.272424,0.129751
4.5700,1.123751,0.114591
4.5800,1.594889,0.162633
4.5900,2.526230,0.257604
4.6000,2.272541,0.231735
4.6100,2.326110,0.237197
4.6200,2.428399,0.247628
4.6300,1.442852,0.147130
4.6400,2.171459,0.221427
4.6500,0.882998,0.090041
4.6600,0.385567,0.039317
4.6700,0.719589,0.073378
4.6800,0.783996,0.079945
4.6900,0.276679,0.028213
4.7000,0.454806,0.046377
4.7100,-0.453697,-0.046264
4.7200,-0.444217,-0.045298
4.7300,-1.218500,-0.124252
4.7400,-1.527375,-0.155749
4.7500,-1.246551,-0.127113
4.7600,0.281959,0.028752
4.7700,-0.914017,-0.093204
4.7800,-2.289065,-0.233420
4.7900,-1.853793,-0.189034
4.8000,-0.345216,-0.035202
4.8100,0.188504,0.019222
4.8200,0.271985,0.027735
4.8300,1.364527,0.139143
4.8400,1.902005,0.193951
4.8500,1.579967,0.161112
4.8600,1.789167,0.182444
4.8700,0.816593,0.083269
4.8800,0.998896,0.101859
4.8900,0.170744,0.017411
4.9000,-0.412145,-0.042027
4.9100,-1.444131,-0.147260
4.9200,-2.371144,-0.241789
4.9300,-2.708506,-0.276191
4.9400,-3.497965,-0.356693
4.9500,-3.906850,-0.398388
4.9600,-4.578321,-0.466859
4.9700,-4.576049,-0.466627
4.9800,-3.721992,-0.379538
4.9900,-3.641725,-0.371353
5.0000,-2.415511,-0.246314
5.0100,-3.045817,-0.310587
5.0200,-2.414488,-0.246209
5.0300,-3.529289,-0.359887
5.0400,-3.837346,-0.391300
5.0500,-1.934928,-0.197308
5.0600,-1.215258,-0.123922
5.0700,-2.116878,-0.215861
5.0800,-2.324306,-0.237013
5.0900,-3.309482,-0.337473
5.1000,-4.763831,-0.485776
5.1100,-5.279886,-0.538399
5.1200,-6.315483,-0.644000
5.1300,-5.600711,-0.571114
5.1400,-5.209980,-0.531270
5.1500,-5.378916,-0.548497
5.1600,-3.925280,-0.400267
5.1700,-3.868404,-0.394467
5.1800,-4.447914,-0.453561
5.1900,-5.609182,-0.571977
5.2000,-3.817741,-0.389301
5.2100,-2.552435,-0.260276
5.2200,-0.685520,-0.069904
5.2300,-0.730435,-0.074484
5.2400,0.625368,0.063770
5.2500,1.784662,0.181985
5.2600,2.964208,0.302265
5.2700,2.722210,0.277588
5.2800,1.270853,0.129591
5.2900,0.012708,0.001296
5.3000,-0.648560,-0.066135
5.3100,-1.165255,-0.118823
5.3200,-1.034435,-0.105483
5.3300,-1.134993,-0.115737
5.3400,-1.783249,-0.181841
5.3500,-1.811226,-0.184694
5.3600,-1.174691,-0.119785
5.3700,-0.315797,-0.032202
5.3800,0.803909,0.081976
5.3900,2.013722,0.205342
5.4000,2.590773,0.264185
5.4100,1.576766,0.160785
5.4200,-0.099329,-0.010129
5.4300,-0.811080,-0.082707
5.4400,-0.107823,-0.010995
5.4500,0.241601,0.024636
5.4600,0.151754,0.015475
5.4700,1.276538,0.130171
5.4800,3.282410,0.334713
5.4900,2.198062,0.224140
5.5000,1.128358,0.115061
5.5100,0.635995,0.064853
5.5200,-0.534329,-0.054486
5.5300,0.557392,0.056838
5.5400,0.665921,0.067905
5.5500,0.225433,0.022988
5.5600,1.612951,0.164475
5.5700,2.854856,0.291114
5.5800,2.865534,0.292203
5.5900,2.897411,0.295454
5.6000,2.109983,0.215158
5.6100,2.262578,0.230719
5.6200,1.162695,0.118562
5.6300,1.842965,0.187930
5.6400,1.423588,0.145166
5.6500,0.725017,0.073931
5.6600,0.365673,0.037288
5.6700,1.254773,0.127951
5.6800,1.098313,0.111997
5.6900,0.707069,0.072101
5.7000,-0.616338,-0.062849
5.7100,-1.090365,-0.111186
5.7200,0.127691,0.013021
5.7300,0.445222,0.045400
5.7400,-0.038344,-0.003910
5.7500,0.785989,0.080149
5.7600,-0.026518,-0.002704
5.7700,-0.735157,-0.074965
5.7800,-1.826995,-0.186302
5.7900,-1.295792,-0.132134
5.8000,-0.794872,-0.081054
5.8100,-0.924667,-0.094290
5.8200,0.289741,0.029545
5.8300,1.049247,0.106993
5.8400,1.701092,0.173463
5.8500,2.455612,0.250403
5.8600,1.759740,0.179444
5.8700,0.367369,0.037461
5.8800,-0.213554,-0.021776
5.8900,-0.592111,-0.060379
5.9000,-0.027637,-0.002818
5.9100,-0.325747,-0.033217
5.9200,1.113687,0.113564
5.9300,2.208901,0.225245
5.9400,3.556485,0.362661
5.9500,3.289162,0.335401
5.9600,3.160654,0.322297
5.9700,3.868894,0.394517
5.9800,2.889660,0.294663
5.9900,1.420736,0.144875
6.0000,1.675511,0.170855
6.0100,2.243731,0.228797
6.0200,2.870621,0.292722
6.0300,2.547694,0.259792
6.0400,2.277519,0.232242
6.0500,2.600025,0.265129
6.0600,2.548165,0.259841
6.0700,1.523498,0.155354
6.0800,-0.077663,-0.007919
6.0900,-0.665374,-0.067849
6.1000,-0.990633,-0.101016
6.1100,-0.930423,-0.094877
6.1200,-1.962211,-0.200090
6.1300,-2.409749,-0.245726
6.1400,-3.393967,-0.346088
6.1500,-3.797359,-0.387223
6.1600,-3.032054,-0.309183
6.1700,-3.419216,-0.348663
6.1800,-4.728453,-0.482168
6.1900,-2.953723,-0.301196
6.2000,-4.182785,-0.426525
6.2100,-3.606606,-0.367771
6.2200,-2.834681,-0.289057
6.2300,-3.008511,-0.306783
6.2400,-1.647057,-0.167953
6.2500,-0.852335,-0.086914
6.2600,-0.029193,-0.002977
6.2700,0.208115,0.021222
6.2800,1.249325,0.127396
6.2900,2.079488,0.212049
6.3000,1.330858,0.135710
6.3100,1.297228,0.132280
6.3200,0.479605,0.048906
6.3300,0.687890,0.070145
6.3400,0.705245,0.071915
6.3500,1.264718,0.128965
6.3600,1.635969,0.166822
6.3700,0.110796,0.011298
6.3800,0.267108,0.027237
6.3900,-2.172902,-0.221574
6.4000,-1.247876,-0.127248
6.4100,-1.411423,-0.143925
6.4200,-1.692940,-0.172632
6.4300,-1.140248,-0.116273
6.4400,0.293304,0.029909
6.4500,0.273566,0.027896
6.4600,-1.452082,-0.148071
6.4700,-1.051338,-0.107207
6.4800,-0.257076,-0.026214
6.4900,0.917624,0.093572
6.5000,1.522548,0.155257
6.5100,2.079509,0.212051
6.5200,1.196494,0.122008
6.5300,0.916463,0.093453
6.5400,1.992657,0.203194
6.5500,1.563202,0.159402
6.5600,1.712618,0.174638
6.5700,2.365931,0.241258
6.5800,3.753516,0.382752
6.5900,1.788394,0.182365
6.6000,1.023762,0.104395
6.6100,1.198406,0.122203
6.6200,1.794047,0.182942
6.6300,2.176925,0.221985
6.6400,0.218266,0.022257
6.6500,-2.354705,-0.240113
6.6600,-2.155715,-0.219822
6.6700,-1.863623,-0.190037
6.6800,-1.570087,-0.160104
6.6900,0.023985,0.002446
6.7000,0.517714,0.052792
6.7100,0.757492,0.077243
6.7200,1.381490,0.140873
6.7300,0.351674,0.035861
6.7400,0.014861,0.001515
6.7500,-0.858257,-0.087518
6.7600,0.516856,0.052705
6.7700,1.517894,0.154782
6.7800,-0.340899,-0.034762
6.7900,0.764523,0.077960
6.8000,0.572284,0.058357
6.8100,0.306398,0.031244
6.8200,0.976617,0.099587
6.8300,-0.981477,-0.100083
6.8400,0.093686,0.009553
6.8500,-0.841088,-0.085767
6.8600,-0.399290,-0.040716
6.8700,-1.160552,-0.118343
6.8800,-0.153878,-0.015691
6.8900,-0.191814,-0.019560
6.9000,0.471274,0.048057
6.9100,1.499752,0.152932
6.9200,0.192061,0.019585
6.9300,0.734184,0.074866
6.9400,0.944676,0.096330
6.9500,-0.857140,-0.087404
6.9600,-0.564662,-0.057579
6.9700,-1.083782,-0.110515
6.9800,-0.595929,-0.060768
6.9900,-0.548425,-0.055924
7.0000,-0.016310,-0.001663
7.0100,1.368922,0.139591
7.0200,1.931424,0.196950
7.0300,3.974731,0.405310
7.0400,3.239823,0.330370
7.0500,2.671414,0.272408
7.0600,2.740714,0.279475
7.0700,2.814867,0.287037
7.0800,3.149200,0.321129
7.0900,1.842180,0.187850
7.1000,2.215651,0.225934
7.1100,2.333387,0.237939
7.1200,2.304297,0.234973
7.1300,2.980624,0.303939
7.1400,2.575412,0.262619
7.1500,2.617768,0.266938
7.1600,1.014530,0.103453
7.1700,0.470976,0.048026
7.1800,0.696555,0.071029
7.1900,-1.229454,-0.125369
7.2000,-1.144404,-0.116697
7.2100,0.003011,0.000307
7.2200,1.381224,0.140846
7.2300,0.656736,0.066968
7.2400,-0.428623,-0.043707
7.2500,-1.616836,-0.164871
7.2600,-2.341417,-0.238758
7.2700,-4.666632,-0.475864
7.2800,-4.262046,-0.434608
7.2900,-4.076924,-0.415731
7.3000,-1.468398,-0.149735
7.3100,-1.630655,-0.166281
7.3200,-3.425397,-0.349293
7.3300,-3.552523,-0.362257
7.3400,-2.477946,-0.252680
7.3500,-0.938583,-0.095709
7.3600,-0.806942,-0.082285
7.3700,-0.143565,-0.014640
7.3800,1.991133,0.203039
7.3900,2.502312,0.255165
7.4000,4.094836,0.417557
7.4100,4.990781,0.508918
7.4200,3.833895,0.390949
7.4300,3.197787,0.326084
7.4400,1.957884,0.199649
7.4500,1.079182,0.110046
7.4600,-0.539072,-0.054970
7.4700,-2.070777,-0.211160
7.4800,-2.482857,-0.253181
7.4900,-3.686550,-0.375923
7.5000,-3.737250,-0.381093
7.5100,-3.881397,-0.395792
7.5200,-2.552473,-0.260280
7.5300,-3.790171,-0.386490
7.5400,-3.400957,-0.346801
7.5500,-4.027181,-0.410658
7.5600,-4.810794,-0.490564
7.5700,-5.960976,-0.607850
7.5800,-5.905467,-0.602190
7.5900,-5.663435,-0.577510
7.6000,-4.282325,-0.436676
7.6100,-3.651194,-0.372318
7.6200,-3.214588,-0.327797
7.6300,-2.365868,-0.241251
7.6400,-2.491504,-0.254063
7.6500,-3.005607,-0.306487
7.6600,-2.733944,-0.278785
7.6700,-1.658267,-0.169096
7.6800,-2.668884,-0.272150
7.6900,-3.369338,-0.343577
7.7000,-2.951172,-0.300936
7.7100,-2.076872,-0.211782
7.7200,-2.014064,-0.205377
7.7300,-2.096237,-0.213757
7.7400,-2.610888,-0.266236
7.7500,-2.237297,-0.228141
7.7600,-1.038607,-0.105908
7.7700,-0.820435,-0.083661
7.7800,0.373616,0.038098
7.7900,1.136837,0.115925
7.8000,1.444565,0.147305
7.8100,1.672721,0.170570
7.8200,2.086770,0.212791
7.8300,2.660763,0.271322
7.8400,2.076080,0.211701
7.8500,1.037816,0.105828
7.8600,1.610999,0.164276
7.8700,2.447035,0.249528
7.8800,3.110238,0.317156
7.8900,2.221624,0.226543
7.9000,2.062227,0.210289
7.9100,1.106021,0.112783
7.9200,1.420654,0.144866
7.9300,1.901773,0.193927
7.9400,0.686222,0.069975
7.9500,0.436323,0.044493
7.9600,0.993355,0.101294
7.9700,0.481594,0.049109
7.9800,-0.314180,-0.032037
7.9900,-0.898614,-0.091633
8.0000,-1.947632,-0.198603
8.0100,-1.265605,-0.129056
8.0200,-1.483564,-0.151281
8.0300,-3.185010,-0.324781
8.0400,-1.966355,-0.200512
8.0500,-0.769101,-0.078426
8.0600,0.906679,0.092456
8.0700,-0.959837,-0.097876
8.0800,-1.338854,-0.136525
8.0900,-0.119199,-0.012155
8.1000,0.753488,0.076834
8.1100,2.267984,0.231270
8.1200,1.513819,0.154367
8.1300,1.219443,0.124349
8.1400,2.692541,0.274563
8.1500,1.614214,0.164604
8.1600,1.170594,0.119367
8.1700,-0.271316,-0.027667
8.1800,-0.832166,-0.084857
8.1900,-0.281381,-0.028693
8.2000,0.299023,0.030492
8.2100,-0.528816,-0.053924
8.2200,-1.661904,-0.169467
8.2300,-0.598719,-0.061052
8.2400,0.807802,0.082373
8.2500,0.066459,0.006777
8.2600,-0.804346,-0.082020
8.2700,-1.738601,-0.177288
8.2800,-2.697017,-0.275019
8.2900,-4.005262,-0.408423
8.3000,-4.447154,-0.453483
8.3100,-4.214383,-0.429747
8.3200,-4.205249,-0.428816
8.3300,-2.165836,-0.220854
8.3400,-1.399962,-0.142756
8.3500,-0.760596,-0.077559
8.3600,-0.370247,-0.037755
8.3700,0.176438,0.017992
8.3800,0.604055,0.061596
8.3900,1.209731,0.123358
8.4000,0.540854,0.055152
8.4100,0.837969,0.085449
8.4200,2.201544,0.224495
8.4300,2.366037,0.241269
8.4400,3.132821,0.319459
8.4500,2.898693,0.295584
8.4600,2.339662,0.238579
8.4700,0.008711,0.000888
8.4800,0.263537,0.026873
8.4900,1.512954,0.154278
8.5000,1.813811,0.184957
8.5100,0.953458,0.097226
8.5200,1.334057,0.136036
8.5300,1.553873,0.158451
8.5400,2.871407,0.292802
8.5500,1.917895,0.195571
8.5600,2.059901,0.210051
8.5700,2.968224,0.302675
8.5800,2.683080,0.273598
8.5900,2.468572,0.251724
8.6000,3.018085,0.307759
8.6100,2.377794,0.242467
8.6200,2.535902,0.258590
8.6300,2.423400,0.247118
8.6400,2.636707,0.268869
8.6500,4.080416,0.416087
8.6600,3.359710,0.342595
8.6700,3.635826,0.370751
8.6800,4.006217,0.408520
8.6900,3.177127,0.323977
8.7000,1.833398,0.186955
8.7100,2.413161,0.246074
8.7200,3.138902,0.320079
8.7300,3.047602,0.310769
