time_s,accel_m_s2,accel_g
2.6900,-2.341879,-0.238805
2.7000,-2.814166,-0.286965
2.7100,-3.394654,-0.346158
2.7200,-3.089751,-0.315067
2.7300,-3.160098,-0.322240
2.7400,-3.802405,-0.387737
2.7500,-3.455444,-0.352357
2.7600,-3.148584,-0.321066
2.7700,-2.558151,-0.260859
2.7800,-1.995357,-0.203470
2.7900,-1.852951,-0.188948
2.8000,-1.735240,-0.176945
2.8100,-1.568585,-0.159951
2.8200,-1.918633,-0.195646
2.8300,-1.964974,-0.200372
2.8400,-1.915562,-0.195333
2.8500,-2.544040,-0.259420
2.8600,-2.522490,-0.257222
2.8700,-1.846246,-0.188265
2.8800,-1.252564,-0.127726
2.8900,-1.068304,-0.108937
2.9000,-0.007820,-0.000797
2.9100,0.001039,0.000106
2.9200,-0.573244,-0.058455
2.9300,-0.882638,-0.090004
2.9400,-1.419445,-0.144743
2.9500,-1.266155,-0.129112
2.9600,-1.151566,-0.117427
2.9700,-1.163744,-0.118669
2.9800,-1.130790,-0.115308
2.9900,-0.283170,-0.028875
3.0000,0.339858,0.034656
3.0100,1.281977,0.130725
3.0200,1.045879,0.106650
3.0300,1.321880,0.134794
3.0400,1.647061,0.167953
3.0500,0.924832,0.094307
3.0600,0.457782,0.046681
3.0700,1.162901,0.118583
3.0800,0.373474,0.038084
3.0900,-1.075306,-0.109651
3.1000,-0.974702,-0.099392
3.1100,0.004018,0.000410
3.1200,0.841990,0.085859
3.1300,1.639772,0.167210
3.1400,1.530544,0.156072
3.1500,1.228078,0.125229
3.1600,1.531932,0.156214
3.1700,1.954478,0.199301
3.1800,2.036703,0.207686
3.1900,1.990624,0.202987
3.2000,2.065043,0.210576
3.2100,2.031641,0.207170
3.2200,3.311953,0.337725
3.2300,3.940089,0.401777
3.2400,4.862133,0.495800
3.2500,5.328484,0.543354
3.2600,4.136971,0.421854
3.2700,3.204417,0.326760
3.2800,4.481129,0.456948
3.2900,4.264533,0.434861
3.3000,4.077400,0.415779
3.3100,3.667498,0.373981
3.3200,4.271549,0.435577
3.3300,3.262952,0.332728
3.3400,1.818181,0.185403
3.3500,0.598034,0.060982
3.3600,0.042579,0.004342
3.3700,-0.530045,-0.054050
3.3800,-0.281092,-0.028663
3.3900,-0.235363,-0.024000
3.4000,-1.011700,-0.103165
3.4100,-1.422325,-0.145037
3.4200,-1.800849,-0.183635
3.4300,-1.475957,-0.150506
3.4400,-2.572167,-0.262288
3.4500,-3.222432,-0.328597
3.4600,-1.863403,-0.190014
3.4700,-1.209875,-0.123373
3.4800,-0.722631,-0.073688
3.4900,-0.862848,-0.087986
3.5000,-1.436988,-0.146532
3.5100,-2.163692,-0.220635
3.5200,-2.312975,-0.235858
3.5300,-0.837964,-0.085449
3.5400,-0.499697,-0.050955
3.5500,-0.512825,-0.052294
3.5600,-0.179783,-0.018333
3.5700,0.086753,0.008846
3.5800,0.111437,0.011363
3.5900,-0.227436,-0.023192
3.6000,-0.472371,-0.048168
3.6100,-0.124243,-0.012669
3.6200,0.375316,0.038272
3.6300,0.039291,0.004007
3.6400,0.835492,0.085196
3.6500,1.339813,0.136623
3.6600,2.107426,0.214898
3.6700,2.571228,0.262192
3.6800,3.853965,0.392995
3.6900,3.655622,0.372770
3.7000,4.321075,0.440627
3.7100,3.735359,0.380901
3.7200,3.275533,0.334011
3.7300,3.190635,0.325354
3.7400,2.276713,0.232160
3.7500,1.872400,0.190932
3.7600,1.585763,0.161703
3.7700,0.781988,0.079741
3.7800,1.251761,0.127644
3.7900,1.760274,0.179498
3.8000,3.091366,0.315232
3.8100,3.752515,0.382650
3.8200,2.803634,0.285891
3.8300,2.698628,0.275183
3.8400,2.815030,0.287053
3.8500,3.143668,0.320565
3.8600,2.922841,0.298047
3.8700,1.413399,0.144127
3.8800,0.161551,0.016474
3.8900,-0.501860,-0.051175
3.9000,-1.028500,-0.104878
3.9100,-0.917579,-0.093567
3.9200,-0.411422,-0.041953
3.9300,-0.514286,-0.052443
3.9400,-2.112674,-0.215433
3.9500,-2.932252,-0.299007
3.9600,-3.108985,-0.317028
3.9700,-2.330518,-0.237647
3.9800,-3.232612,-0.329635
3.9900,-3.566203,-0.363651
4.0000,-3.500928,-0.356995
4.0100,-4.091992,-0.417267
4.0200,-4.316764,-0.440187
4.0300,-3.880083,-0.395658
4.0400,-4.079000,-0.415942
4.0500,-3.759298,-0.383342
4.0600,-4.055406,-0.413536
4.0700,-4.485579,-0.457402
4.0800,-4.582235,-0.467258
4.0900,-4.554123,-0.464391
4.1000,-3.501490,-0.357053
4.1100,-3.804614,-0.387963
4.1200,-3.609967,-0.368114
4.1300,-2.498553,-0.254782
4.1400,-2.045850,-0.208619
4.1500,-1.035899,-0.105632
4.1600,-1.034086,-0.105447
4.1700,-1.646772,-0.167924
4.1800,-2.279563,-0.232451
4.1900,-1.599976,-0.163152
4.2000,-1.389660,-0.141706
4.2100,-1.868123,-0.190496
4.2200,-1.926859,-0.196485
4.2300,-1.709364,-0.174307
4.2400,-1.601986,-0.163357
4.2500,-1.237213,-0.126161
4.2600,-2.273165,-0.231798
4.2700,-2.414200,-0.246180
4.2800,-1.783107,-0.181826
4.2900,-1.186712,-0.121011
4.3000,-0.375294,-0.038269
4.3100,-1.318343,-0.134434
4.3200,-2.326471,-0.237234
4.3300,-2.252582,-0.229699
4.3400,-1.924162,-0.196210
4.3500,-2.269337,-0.231408
4.3600,-1.524680,-0.155474
4.3700,-1.443735,-0.147220
4.3800,-1.405204,-0.143291
4.3900,-1.085326,-0.110672
4.4000,-1.516410,-0.154631
4.4100,-1.626412,-0.165848
4.4200,-2.232642,-0.227666
4.4300,-1.335565,-0.136190
4.4400,-0.368822,-0.037609
4.4500,0.170860,0.017423
4.4600,2.408732,0.245622
4.4700,2.095525,0.213684
4.4800,2.014015,0.205372
4.4900,2.599290,0.265054
4.5000,1.995563,0.203491
4.5100,1.620434,0.165238
4.5200,2.763458,0.281794
4.5300,1.582259,0.161345
4.5400,2.010143,0.204978
4.5500,2.861754,0.291818
4.5600,2.212857,0.225649
4.5700,1.890814,0.192809
4.5800,2.365478,0.241212
4.5900,2.697967,0.275116
4.6000,2.457076,0.250552
4.6100,2.036571,0.207672
4.6200,2.348310,0.239461
4.6300,1.387149,0.141450
4.6400,1.732853,0.176702
4.6500,2.273382,0.231820
4.6600,2.384624,0.243164
4.6700,1.838607,0.187486
4.6800,2.916582,0.297409
4.6900,3.304848,0.337001
4.7000,2.699378,0.275260
4.7100,2.592560,0.264368
4.7200,2.437771,0.248583
4.7300,2.535807,0.258580
4.7400,1.756275,0.179090
4.7500,1.937150,0.197534
4.7600,2.070369,0.211119
4.7700,1.648245,0.168074
4.7800,1.235390,0.125975
4.7900,2.294940,0.234019
4.8000,1.097864,0.111951
4.8100,1.550301,0.158087
4.8200,3.219925,0.328341
4.8300,3.189123,0.325200
4.8400,3.831300,0.390684
4.8500,4.494727,0.458335
4.8600,4.204597,0.428750
4.8700,3.666709,0.373900
4.8800,2.841319,0.289734
4.8900,2.477029,0.252587
4.9000,2.976511,0.303520
4.9100,2.449536,0.249783
4.9200,2.216008,0.225970
4.9300,2.507679,0.255712
4.9400,2.548362,0.259861
4.9500,2.517250,0.256688
4.9600,2.121805,0.216364
4.9700,0.596773,0.060854
4.9800,0.335989,0.034261
4.9900,0.605607,0.061755
5.0000,-0.620278,-0.063251
5.0100,-1.432113,-0.146035
5.0200,-2.030248,-0.207028
5.0300,-2.406632,-0.245408
5.0400,-1.065661,-0.108667
5.0500,-0.946326,-0.096498
5.0600,-0.887634,-0.090513
5.0700,-1.086800,-0.110823
5.0800,-1.484595,-0.151387
5.0900,-1.067022,-0.108806
5.1000,-0.299625,-0.030553
5.1100,-0.557139,-0.056812
5.1200,-2.043997,-0.208430
5.1300,-1.811263,-0.184697
5.1400,-0.261698,-0.026686
5.1500,-1.234055,-0.125839
5.1600,-0.500355,-0.051022
5.1700,0.502820,0.051273
5.1800,-0.450345,-0.045922
5.1900,0.383689,0.039125
5.2000,-0.613824,-0.062593
5.2100,0.229332,0.023385
5.2200,0.910123,0.092807
5.2300,0.229347,0.023387
5.2400,1.022526,0.104269
5.2500,1.523448,0.155349
5.2600,1.427887,0.145604
5.2700,0.905237,0.092308
5.2800,-0.167935,-0.017125
5.2900,0.251744,0.025671
5.3000,-0.189076,-0.019280
5.3100,-0.468091,-0.047732
5.3200,-1.617212,-0.164910
5.3300,-1.339697,-0.136611
5.3400,-1.334165,-0.136047
5.3500,-2.153530,-0.219599
5.3600,-1.567322,-0.159822
5.3700,-1.063321,-0.108429
5.3800,-0.934867,-0.095330
5.3900,-1.169768,-0.119283
5.4000,-1.429127,-0.145730
5.4100,-0.309888,-0.031600
5.4200,0.803823,0.081967
5.4300,2.260429,0.230500
5.4400,2.794940,0.285005
5.4500,4.299614,0.438439
5.4600,5.526313,0.563527
5.4700,5.461843,0.556953
5.4800,3.789619,0.386434
5.4900,4.131525,0.421298
5.5000,3.967767,0.404600
5.5100,5.089184,0.518952
5.5200,4.365900,0.445198
5.5300,4.225110,0.430841
5.5400,3.719580,0.379292
5.5500,4.828926,0.492413
5.5600,4.846509,0.494206
5.5700,4.630996,0.472230
5.5800,4.089692,0.417033
5.5900,4.513294,0.460228
5.6000,4.029732,0.410918
5.6100,3.787628,0.386231
5.6200,2.080651,0.212167
5.6300,1.777882,0.181294
5.6400,1.792843,0.182819
5.6500,2.205026,0.224850
5.6600,1.275115,0.130026
5.6700,0.981280,0.100063
5.6800,1.366060,0.139299
5.6900,0.467387,0.047660
5.7000,-0.931092,-0.094945
5.7100,-1.042329,-0.106288
5.7200,-2.137522,-0.217967
5.7300,-2.236018,-0.228010
5.7400,-2.323810,-0.236963
5.7500,-1.444147,-0.147262
5.7600,-3.056935,-0.311721
5.7700,-3.120912,-0.318244
5.7800,-4.140787,-0.422243
5.7900,-3.649815,-0.372178
5.8000,-3.384466,-0.345120
5.8100,-2.946554,-0.300465
5.8200,-1.717192,-0.175105
5.8300,-0.906587,-0.092446
5.8400,-1.606166,-0.163783
5.8500,-0.617776,-0.062996
5.8600,-1.313719,-0.133962
5.8700,-0.975391,-0.099462
5.8800,0.031680,0.003230
5.8900,-0.580551,-0.059200
5.9000,-0.111350,-0.011355
5.9100,0.862232,0.087923
5.9200,-1.769833,-0.180473
5.9300,-3.086545,-0.314740
5.9400,-4.119990,-0.420122
5.9500,-5.644335,-0.575562
5.9600,-5.367041,-0.547286
5.9700,-6.017897,-0.613655
5.9800,-7.302725,-0.744671
5.9900,-8.178746,-0.834000
6.0000,-7.076070,-0.721558
6.0100,-6.269033,-0.639263
6.0200,-5.694985,-0.580727
6.0300,-3.971449,-0.404975
6.0400,-4.085551,-0.416610
6.0500,-4.498231,-0.458692
6.0600,-2.954149,-0.301239
6.0700,-3.783165,-0.385775
6.0800,-3.679671,-0.375222
6.0900,-3.702090,-0.377508
6.1000,-3.555230,-0.362533
6.1100,-2.387872,-0.243495
6.1200,-0.527502,-0.053790
6.1300,0.251307,0.025626
6.1400,-0.148743,-0.015168
6.1500,1.207791,0.123160
6.1600,0.297327,0.030319
6.1700,-0.495427,-0.050519
6.1800,0.015690,0.001600
6.1900,0.326616,0.033306
6.2000,1.148251,0.117089
6.2100,0.797553,0.081328
6.2200,1.334806,0.136112
6.2300,-0.068152,-0.006950
6.2400,-0.675020,-0.068833
6.2500,-0.979674,-0.099899
6.2600,-2.006361,-0.204592
6.2700,-0.889040,-0.090657
6.2800,-0.433629,-0.044218
6.2900,0.597029,0.060880
6.3000,1.184130,0.120748
6.3100,1.482072,0.151129
6.3200,2.353854,0.240026
6.3300,1.211783,0.123567
6.3400,1.621858,0.165383
6.3500,1.417568,0.144552
6.3600,1.360209,0.138703
6.3700,1.641933,0.167431
6.3800,1.732598,0.176676
6.3900,1.747552,0.178201
6.4000,1.105727,0.112753
6.4100,0.318107,0.032438
6.4200,0.906098,0.092396
6.4300,0.580568,0.059201
6.4400,1.028356,0.104863
6.4500,2.408229,0.245571
6.4600,2.387054,0.243412
6.4700,2.916288,0.297379
6.4800,2.565342,0.261592
6.4900,1.817091,0.185292
6.5000,1.382988,0.141026
6.5100,0.507915,0.051793
6.5200,-0.089894,-0.009167
6.5300,0.734233,0.074871
6.5400,0.729350,0.074373
6.5500,-1.209874,-0.123373
6.5600,-2.014644,-0.205437
6.5700,-3.255538,-0.331972
6.5800,-3.539981,-0.360978
6.5900,-2.474766,-0.252356
6.6000,-2.023524,-0.206342
6.6100,-2.505342,-0.255474
6.6200,-1.612321,-0.164411
6.6300,-1.282047,-0.130732
6.6400,-1.424325,-0.145241
6.6500,-0.917677,-0.093577
6.6600,-1.365327,-0.139225
6.6700,-1.724302,-0.175830
6.6800,-0.639936,-0.065255
6.6900,-0.202732,-0.020673
6.7000,-0.663154,-0.067623
6.7100,-1.061135,-0.108206
6.7200,-0.551818,-0.056270
6.7300,0.195798,0.019966
6.7400,0.181299,0.018487
6.7500,-0.294448,-0.030025
6.7600,0.439254,0.044791
6.7700,0.770962,0.078616
6.7800,1.081646,0.110297
6.7900,-0.491521,-0.050121
6.8000,-0.238693,-0.024340
6.8100,-0.383657,-0.039122
6.8200,-0.746079,-0.076079
6.8300,-2.229148,-0.227310
6.8400,-1.945219,-0.198357
6.8500,-1.244582,-0.126912
6.8600,-0.436097,-0.044470
6.8700,-0.802487,-0.081831
6.8800,-2.431983,-0.247993
6.8900,-1.890202,-0.192747
6.9000,-2.433332,-0.248131
6.9100,-3.429382,-0.349700
6.9200,-2.829608,-0.288540
6.9300,-2.858636,-0.291500
6.9400,-2.477689,-0.252654
6.9500,-2.200897,-0.224429
6.9600,-0.976844,-0.099610
6.9700,-0.825005,-0.084127
6.9800,-0.888669,-0.090619
6.9900,-0.343067,-0.034983
7.0000,-0.959960,-0.097889
7.0100,-0.805049,-0.082092
7.0200,-0.413895,-0.042206
7.0300,-0.318135,-0.032441
7.0400,0.058141,0.005929
7.0500,2.043063,0.208334
7.0600,2.063589,0.210428
7.0700,1.126100,0.114830
7.0800,0.168241,0.017156
7.0900,-0.359764,-0.036686
7.1000,-0.385042,-0.039263
7.1100,0.406414,0.041443
7.1200,0.550113,0.056096
7.1300,1.256879,0.128166
7.1400,0.365740,0.037295
7.1500,-1.389762,-0.141716
7.1600,-1.596654,-0.162813
7.1700,-1.796258,-0.183167
7.1800,-0.838448,-0.085498
7.1900,-0.181231,-0.018480
7.2000,0.728771,0.074314
7.2100,0.412495,0.042063
7.2200,-0.044252,-0.004512
7.2300,-0.109795,-0.011196
7.2400,-0.673496,-0.068677
7.2500,-1.889421,-0.192667
7.2600,-1.106669,-0.112849
7.2700,-1.411240,-0.143906
7.2800,-3.218247,-0.328170
7.2900,-2.912189,-0.296961
7.3000,-3.649626,-0.372158
7.3100,-3.381767,-0.344844
7.3200,-3.065889,-0.312634
7.3300,-3.324678,-0.339023
7.3400,-2.935471,-0.299335
7.3500,-3.716690,-0.378997
7.3600,-2.977235,-0.303593
7.3700,-3.608876,-0.368003
7.3800,-4.293053,-0.437770
7.3900,-3.957714,-0.403575
7.4000,-3.042284,-0.310227
7.4100,-2.480901,-0.252982
7.4200,-1.353689,-0.138038
7.4300,-0.971320,-0.099047
7.4400,0.135368,0.013804
7.4500,0.673506,0.068678
7.4600,-0.243061,-0.024785
7.4700,0.422304,0.043063
7.4800,1.446104,0.147462
7.4900,1.664405,0.169722
7.5000,1.863458,0.190020
7.5100,2.344938,0.239117
7.5200,2.154644,0.219713
7.5300,2.044426,0.208473
7.5400,2.462570,0.251112
7.5500,2.690637,0.274369
7.5600,4.736920,0.483031
7.5700,5.038913,0.513826
7.5800,5.045413,0.514489
7.5900,4.711585,0.480448
7.6000,4.377804,0.446412
7.6100,4.638285,0.472973
7.6200,5.274919,0.537892
7.6300,6.444788,0.657185
7.6400,6.891858,0.702774
7.6500,5.242330,0.534569
7.6600,3.309624,0.337488
7.6700,1.764727,0.179952
7.6800,2.134566,0.217665
7.6900,2.104095,0.214558
7.7000,2.102668,0.214412
7.7100,0.888342,0.090586
7.7200,-0.049663,-0.005064
7.7300,0.969294,0.098840
7.7400,1.198897,0.122253
7.7500,1.607024,0.163871
7.7600,1.429732,0.145792
7.7700,0.988918,0.100842
7.7800,0.568212,0.057941
7.7900,-0.195896,-0.019976
7.8000,-0.450478,-0.045936
7.8100,-0.288643,-0.029433
7.8200,0.058929,0.006009
7.8300,0.463268,0.047240
7.8400,-0.062571,-0.006381
7.8500,-1.082080,-0.110341
7.8600,-1.351949,-0.137860
7.8700,-0.261298,-0.026645
7.8800,0.857938,0.087485
7.8900,2.667993,0.272060
7.9000,3.660036,0.373220
7.9100,3.339780,0.340563
7.9200,3.403192,0.347029
7.9300,4.078034,0.415844
7.9400,4.365084,0.445115
7.9500,4.350551,0.443633
7.9600,3.743359,0.381716
7.9700,2.839328,0.289531
7.9800,3.586865,0.365758
7.9900,4.323464,0.440871
8.0000,4.970090,0.506808
8.0100,5.031077,0.513027
8.0200,4.111309,0.419237
8.0300,3.306143,0.337133
8.0400,2.904390,0.296165
8.0500,1.362790,0.138966
8.0600,0.768738,0.078389
8.0700,1.280431,0.130568
8.0800,2.333891,0.237991
8.0900,0.427410,0.043584
8.1000,-0.668187,-0.068136
8.1100,-0.732539,-0.074698
8.1200,-2.002816,-0.204230
8.1300,-2.053976,-0.209447
8.1400,-2.335542,-0.238159
8.1500,-2.723546,-0.277724
8.1600,-1.536986,-0.156729
8.1700,-1.792448,-0.182779
8.1800,-1.166312,-0.118931
8.1900,-1.127591,-0.114982
8.2000,-1.054259,-0.107504
8.2100,-0.953788,-0.097259
8.2200,-1.640810,-0.167316
8.2300,-2.938207,-0.299614
8.2400,-2.424640,-0.247244
8.2500,-2.908932,-0.296628
8.2600,-1.381732,-0.140897
8.2700,0.654115,0.066701
8.2800,1.405879,0.143360
8.2900,0.108300,0.011044
8.3000,0.650626,0.066345
8.3100,0.792468,0.080809
8.3200,0.660772,0.067380
8.3300,0.617202,0.062937
8.3400,0.958162,0.097705
8.3500,0.450524,0.045941
8.3600,0.709259,0.072324
8.3700,1.470587,0.149958
8.3800,1.979287,0.201831
8.3900,1.556940,0.158764
8.4000,0.972207,0.099138
8.4100,0.816526,0.083262
8.4200,0.712602,0.072665
8.4300,0.785121,0.080060
8.4400,0.701453,0.071528
8.4500,0.268927,0.027423
8.4600,-0.755831,-0.077073
8.4700,-0.930392,-0.094874
8.4800,-0.374852,-0.038224
8.4900,0.174237,0.017767
8.5000,1.161192,0.118409
8.5100,0.824019,0.084027
8.5200,1.862705,0.189943
8.5300,1.317540,0.134352
8.5400,0.294665,0.030047
8.5500,1.126420,0.114863
8.5600,1.321062,0.134711
8.5700,2.236125,0.228021
8.5800,2.494278,0.254346
8.5900,2.261464,0.230605
8.6000,2.483992,0.253297
8.6100,2.201244,0.224464
8.6200,2.618946,0.267058
8.6300,2.918097,0.297563
8.6400,2.064649,0.210536
8.6500,1.663538,0.169634
8.6600,1.735575,0.176979
8.6700,2.512620,0.256216
8.6800,2.322351,0.236814
8.6900,2.513634,0.256319
8.7000,2.884626,0.294150
8.7100,4.182334,0.426479
8.7200,3.562786,0.363303
8.7300,3.390150,0.345699
8.7400,3.427037,0.349460
