time_s,accel_m_s2,accel_g
4.4600,1.533828,0.156407
4.4700,1.385354,0.141267
4.4800,0.768759,0.078392
4.4900,0.855812,0.087269
4.5000,1.338518,0.136491
4.5100,1.713495,0.174728
4.5200,1.729244,0.176334
4.5300,1.623906,0.165592
4.5400,1.037540,0.105800
4.5500,0.983412,0.100280
4.5600,0.838871,0.085541
4.5700,0.444804,0.045357
4.5800,0.429358,0.043782
4.5900,-0.053843,-0.005490
4.6000,-0.340218,-0.034693
4.6100,-0.400031,-0.040792
4.6200,-0.223187,-0.022759
4.6300,0.150746,0.015372
4.6400,-0.048986,-0.004995
4.6500,0.033957,0.003463
4.6600,0.268981,0.027428
4.6700,0.046848,0.004777
4.6800,0.733819,0.074829
4.6900,0.103047,0.010508
4.7000,0.328678,0.033516
4.7100,0.416468,0.042468
4.7200,0.402183,0.041011
4.7300,0.019670,0.002006
4.7400,-0.309769,-0.031588
4.7500,-0.293356,-0.029914
4.7600,0.072429,0.007386
4.7700,0.500383,0.051025
4.7800,0.738472,0.075303
4.7900,0.822192,0.083840
4.8000,0.859853,0.087681
4.8100,0.823062,0.083929
4.8200,0.869343,0.088648
4.8300,1.772498,0.180744
4.8400,1.123219,0.114536
4.8500,0.648444,0.066123
4.8600,0.160796,0.016397
4.8700,-0.452005,-0.046092
4.8800,-0.846156,-0.086284
4.8900,-1.089273,-0.111075
4.9000,-0.964783,-0.098381
4.9100,-0.479576,-0.048903
4.9200,-0.746956,-0.076168
4.9300,-0.594948,-0.060668
4.9400,-0.311182,-0.031732
4.9500,-0.000479,-0.000049
4.9600,0.587215,0.059879
4.9700,0.465874,0.047506
4.9800,-0.192346,-0.019614
4.9900,0.069866,0.007124
5.0000,0.047781,0.004872
5.0100,-0.241408,-0.024617
5.0200,0.146062,0.014894
5.0300,0.577689,0.058908
5.0400,1.241224,0.126570
5.0500,1.702240,0.173580
5.0600,2.020218,0.206005
5.0700,2.392062,0.243922
5.0800,2.119081,0.216086
5.0900,2.175694,0.221859
5.1000,2.121131,0.216295
5.1100,1.726145,0.176018
5.1200,2.137148,0.217928
5.1300,2.499150,0.254842
5.1400,2.360429,0.240697
5.1500,1.827820,0.186386
5.1600,1.098026,0.111967
5.1700,1.151095,0.117379
5.1800,1.328290,0.135448
5.1900,0.737995,0.075255
5.2000,0.663691,0.067678
5.2100,0.332909,0.033947
5.2200,0.030955,0.003157
5.2300,-0.004420,-0.000451
5.2400,-0.028094,-0.002865
5.2500,-0.445466,-0.045425
5.2600,0.014738,0.001503
5.2700,0.221053,0.022541
5.2800,0.293409,0.029919
5.2900,0.861935,0.087893
5.3000,0.725207,0.073951
5.3100,0.643785,0.065648
5.3200,0.886660,0.090414
5.3300,1.271681,0.129675
5.3400,1.304205,0.132992
5.3500,0.887349,0.090484
5.3600,0.568981,0.058020
5.3700,0.681101,0.069453
5.3800,0.720400,0.073460
5.3900,1.016765,0.103681
5.4000,0.652040,0.066490
5.4100,-0.382748,-0.039029
5.4200,-0.527362,-0.053776
5.4300,-0.917349,-0.093544
5.4400,-1.355700,-0.138243
5.4500,-1.111816,-0.113374
5.4600,-0.343890,-0.035067
5.4700,-0.431541,-0.044005
5.4800,-0.269535,-0.027485
5.4900,-0.307570,-0.031363
5.5000,-0.299947,-0.030586
5.5100,0.195091,0.019894
5.5200,-0.193537,-0.019735
5.5300,-0.375029,-0.038242
5.5400,-0.792961,-0.080859
5.5500,0.067713,0.006905
5.5600,0.453976,0.046293
5.5700,0.584299,0.059582
5.5800,1.144421,0.116699
5.5900,0.741595,0.075622
5.6000,1.075163,0.109636
5.6100,0.654548,0.066745
5.6200,0.334778,0.034138
5.6300,0.396857,0.040468
5.6400,0.350720,0.035763
5.6500,0.544852,0.055559
5.6600,0.164970,0.016822
5.6700,-0.247037,-0.025191
5.6800,-0.246968,-0.025184
5.6900,-0.664613,-0.067772
5.7000,-0.855563,-0.087243
5.7100,-0.707060,-0.072100
5.7200,0.254859,0.025988
5.7300,0.025569,0.002607
5.7400,0.373563,0.038093
5.7500,0.469980,0.047925
5.7600,0.129081,0.013163
5.7700,0.010381,0.001059
5.7800,0.230341,0.023488
5.7900,0.927223,0.094550
5.8000,1.301457,0.132712
5.8100,0.858583,0.087551
5.8200,0.598783,0.061059
5.8300,0.078258,0.007980
5.8400,-0.576253,-0.058761
5.8500,-1.225112,-0.124927
5.8600,-1.321943,-0.134801
5.8700,-0.740681,-0.075528
5.8800,-0.742790,-0.075744
5.8900,-0.363782,-0.037095
5.9000,-0.551995,-0.056288
5.9100,-0.952759,-0.097154
5.9200,-0.798165,-0.081390
5.9300,-0.420659,-0.042895
5.9400,-0.200262,-0.020421
5.9500,-0.580819,-0.059227
5.9600,-0.684346,-0.069784
5.9700,-1.061988,-0.108293
5.9800,-1.504902,-0.153457
5.9900,-1.321217,-0.134727
6.0000,-0.856100,-0.087298
6.0100,-1.484266,-0.151353
6.0200,-1.017386,-0.103744
6.0300,-0.340089,-0.034679
6.0400,-0.225135,-0.022957
6.0500,0.640171,0.065279
6.0600,1.491120,0.152052
6.0700,1.971769,0.201064
6.0800,2.292179,0.233737
6.0900,2.017275,0.205705
6.1000,1.558260,0.158898
6.1100,1.472696,0.150173
6.1200,1.573461,0.160448
6.1300,1.449558,0.147814
6.1400,1.219118,0.124315
6.1500,1.548014,0.157854
6.1600,1.257193,0.128198
6.1700,0.195825,0.019969
6.1800,-0.588518,-0.060012
6.1900,-0.800553,-0.081634
6.2000,-0.833549,-0.084998
6.2100,-1.511977,-0.154179
6.2200,-2.408746,-0.245624
6.2300,-2.477223,-0.252606
6.2400,-2.051967,-0.209242
6.2500,-1.676991,-0.171005
6.2600,-1.108756,-0.113062
6.2700,-0.452764,-0.046169
6.2800,-0.253923,-0.025893
6.2900,-0.887255,-0.090475
6.3000,-0.893482,-0.091110
6.3100,-0.417621,-0.042585
6.3200,0.225235,0.022968
6.3300,0.362370,0.036951
6.3400,-0.089876,-0.009165
6.3500,-0.270053,-0.027538
6.3600,-0.163175,-0.016639
6.3700,0.356009,0.036303
6.3800,0.979367,0.099868
6.3900,1.340045,0.136647
6.4000,1.060028,0.108093
6.4100,0.293692,0.029948
6.4200,0.481010,0.049049
6.4300,0.248636,0.025354
6.4400,0.261551,0.026671
6.4500,0.487033,0.049664
6.4600,1.848333,0.188478
6.4700,3.368263,0.343467
6.4800,3.028638,0.308835
6.4900,2.952242,0.301045
6.5000,2.130935,0.217295
6.5100,2.071805,0.211265
6.5200,1.944809,0.198315
6.5300,1.352649,0.137932
6.5400,0.952403,0.097118
6.5500,0.337295,0.034395
6.5600,-0.269961,-0.027528
6.5700,-0.495992,-0.050577
6.5800,-0.964814,-0.098384
6.5900,-0.882085,-0.089948
6.6000,-0.777154,-0.079248
6.6100,-0.495535,-0.050531
6.6200,-0.018710,-0.001908
6.6300,0.018110,0.001847
6.6400,-0.692122,-0.070577
6.6500,-0.182917,-0.018652
6.6600,0.116731,0.011903
6.6700,-0.713194,-0.072726
6.6800,-0.864550,-0.088160
6.6900,-0.356185,-0.036321
6.7000,-0.204503,-0.020853
6.7100,-0.445915,-0.045471
6.7200,-1.690697,-0.172403
6.7300,-1.625356,-0.165740
6.7400,-1.929154,-0.196719
6.7500,-0.889019,-0.090655
6.7600,-0.127014,-0.012952
6.7700,0.649788,0.066260
6.7800,0.198086,0.020199
6.7900,-0.883319,-0.090073
6.8000,-1.589325,-0.162066
6.8100,-1.788329,-0.182359
6.8200,-1.151152,-0.117385
6.8300,-1.623073,-0.165507
6.8400,-1.340869,-0.136731
6.8500,-0.418801,-0.042706
6.8600,-0.342628,-0.034938
6.8700,-0.032342,-0.003298
6.8800,0.703216,0.071708
6.8900,0.394104,0.040187
6.9000,-0.451616,-0.046052
6.9100,-0.715372,-0.072948
6.9200,-1.756309,-0.179094
6.9300,-1.527057,-0.155716
6.9400,-1.991395,-0.203066
6.9500,-1.810546,-0.184624
6.9600,-2.322053,-0.236783
6.9700,-2.548693,-0.259894
6.9800,-2.204375,-0.224784
6.9900,-2.617742,-0.266935
7.0000,-2.060016,-0.210063
7.0100,-1.425984,-0.145410
7.0200,-1.304874,-0.133060
7.0300,-1.475370,-0.150446
7.0400,-0.704036,-0.071792
7.0500,-0.386909,-0.039454
7.0600,-0.716838,-0.073097
7.0700,-1.442533,-0.147097
7.0800,-1.383231,-0.141050
7.0900,-0.784436,-0.079990
7.1000,-0.660106,-0.067312
7.1100,-1.733367,-0.176754
7.1200,-2.298987,-0.234431
7.1300,-2.031763,-0.207182
7.1400,-1.899498,-0.193695
7.1500,-1.875192,-0.191216
7.1600,-2.274899,-0.231975
7.1700,-1.704635,-0.173824
7.1800,-1.719601,-0.175351
7.1900,-1.378578,-0.140576
7.2000,-0.698327,-0.071210
7.2100,-1.563297,-0.159412
7.2200,-1.464673,-0.149355
7.2300,-2.685018,-0.273796
7.2400,-2.754709,-0.280902
7.2500,-2.474704,-0.252350
7.2600,-2.503268,-0.255262
7.2700,-3.099336,-0.316044
7.2800,-3.803570,-0.387856
7.2900,-3.634719,-0.370638
7.3000,-2.992601,-0.305160
7.3100,-3.120427,-0.318195
7.3200,-2.497594,-0.254684
7.3300,-2.592653,-0.264377
7.3400,-2.104396,-0.214589
7.3500,-0.527303,-0.053770
7.3600,0.282203,0.028777
7.3700,0.217354,0.022164
7.3800,0.770864,0.078606
7.3900,-0.035158,-0.003585
7.4000,0.357312,0.036436
7.4100,0.017546,0.001789
7.4200,-0.507826,-0.051784
7.4300,-0.928944,-0.094726
7.4400,-1.166696,-0.118970
7.4500,-0.970007,-0.098913
7.4600,-1.056999,-0.107784
7.4700,-1.068273,-0.108934
7.4800,-0.938152,-0.095665
7.4900,-0.710570,-0.072458
7.5000,-0.154089,-0.015713
7.5100,-0.071907,-0.007332
7.5200,-0.025158,-0.002565
7.5300,0.343222,0.034999
7.5400,-0.382605,-0.039015
7.5500,0.265695,0.027093
7.5600,0.975128,0.099435
7.5700,1.913467,0.195119
7.5800,1.976814,0.201579
7.5900,2.288728,0.233385
7.6000,1.559919,0.159067
7.6100,1.760003,0.179470
7.6200,0.315603,0.032183
7.6300,0.927659,0.094595
7.6400,1.727621,0.176168
7.6500,2.220994,0.226478
7.6600,2.264475,0.230912
7.6700,2.105984,0.214751
7.6800,2.039160,0.207936
7.6900,1.530836,0.156102
7.7000,1.986314,0.202548
7.7100,1.853893,0.189044
7.7200,1.372475,0.139953
7.7300,2.051695,0.209215
7.7400,2.250536,0.229491
7.7500,2.738093,0.279208
7.7600,1.457577,0.148632
7.7700,1.615127,0.164697
7.7800,2.215750,0.225944
7.7900,1.768882,0.180376
7.8000,1.430578,0.145878
7.8100,1.538894,0.156924
7.8200,1.501159,0.153076
7.8300,1.120931,0.114303
7.8400,1.582769,0.161397
7.8500,1.338068,0.136445
7.8600,1.334103,0.136041
7.8700,1.540579,0.157095
7.8800,1.462023,0.149085
7.8900,1.648116,0.168061
7.9000,1.338184,0.136457
7.9100,0.766885,0.078200
7.9200,-0.171609,-0.017499
7.9300,-0.412624,-0.042076
7.9400,0.152180,0.015518
7.9500,0.493947,0.050369
7.9600,-0.449144,-0.045800
7.9700,-0.830240,-0.084661
7.9800,-1.141619,-0.116413
7.9900,-0.862604,-0.087961
8.0000,-1.295749,-0.132130
8.0100,-1.506286,-0.153598
8.0200,-1.205318,-0.122908
8.0300,-1.773463,-0.180843
8.0400,-2.059365,-0.209997
8.0500,-1.641026,-0.167338
8.0600,-2.049911,-0.209033
8.0700,-2.099188,-0.214058
8.0800,-1.857736,-0.189436
8.0900,-1.763438,-0.179821
8.1000,-1.083541,-0.110490
8.1100,-1.675968,-0.170901
8.1200,-1.356853,-0.138360
8.1300,-2.055250,-0.209577
8.1400,-2.065055,-0.210577
8.1500,-1.050675,-0.107139
8.1600,-0.728056,-0.074241
8.1700,-1.265563,-0.129051
8.1800,-0.845596,-0.086227
8.1900,0.148714,0.015165
8.2000,0.977235,0.099650
8.2100,1.788482,0.182374
8.2200,2.516666,0.256628
8.2300,2.572492,0.262321
8.2400,1.683133,0.171632
8.2500,0.968006,0.098709
8.2600,1.783951,0.181912
8.2700,2.167788,0.221053
8.2800,1.691945,0.172530
8.2900,3.309752,0.337501
8.3000,2.886506,0.294342
8.3100,2.711601,0.276506
8.3200,2.588436,0.263947
8.3300,2.488117,0.253717
8.3400,1.993330,0.203263
8.3500,1.872767,0.190969
8.3600,1.832504,0.186863
8.3700,2.188366,0.223151
8.3800,2.717377,0.277095
8.3900,2.597280,0.264849
8.4000,3.177377,0.324002
8.4100,3.643992,0.371584
8.4200,3.938570,0.401622
8.4300,3.798291,0.387318
8.4400,3.461256,0.352950
8.4500,3.144566,0.320657
8.4600,3.656936,0.372904
8.4700,3.684700,0.375735
8.4800,5.021005,0.512000
8.4900,4.123510,0.420481
8.5000,3.545447,0.361535
8.5100,2.617037,0.266864
8.5200,2.025144,0.206507
8.5300,1.757119,0.179176
8.5400,2.115993,0.215771
8.5500,2.011285,0.205094
8.5600,2.166939,0.220966
8.5700,2.126812,0.216874
8.5800,1.966395,0.200516
8.5900,2.555100,0.260548
8.6000,2.084966,0.212607
8.6100,1.554996,0.158565
8.6200,0.896903,0.091459
8.6300,0.632887,0.064537
8.6400,0.476536,0.048593
8.6500,0.122327,0.012474
8.6600,-0.339713,-0.034641
8.6700,0.404300,0.041227
8.6800,-0.507219,-0.051722
8.6900,-0.618872,-0.063107
8.7000,-1.406375,-0.143410
8.7100,-1.327217,-0.135338
8.7200,-0.921076,-0.093924
8.7300,-0.384463,-0.039204
