time_s,accel_m_s2,accel_g
3.6700,-0.188993,-0.019272
3.6800,-0.338327,-0.034500
3.6900,-1.195827,-0.121940
3.7000,-0.445791,-0.045458
3.7100,-0.059353,-0.006052
3.7200,0.440132,0.044881
3.7300,0.912276,0.093026
3.7400,0.505420,0.051539
3.7500,0.504761,0.051471
3.7600,1.083057,0.110441
3.7700,1.184414,0.120777
3.7800,1.624973,0.165701
3.7900,1.809608,0.184529
3.8000,0.448532,0.045738
3.8100,0.575200,0.058654
3.8200,0.386365,0.039398
3.8300,-0.621673,-0.063393
3.8400,-0.581581,-0.059305
3.8500,-0.920984,-0.093914
3.8600,-1.860426,-0.189711
3.8700,-1.675950,-0.170899
3.8800,-0.812664,-0.082869
3.8900,-0.957685,-0.097657
3.9000,-0.329888,-0.033639
3.9100,-0.609098,-0.062111
3.9200,-1.602852,-0.163445
3.9300,-2.142835,-0.218508
3.9400,-2.169605,-0.221238
3.9500,-0.831001,-0.084739
3.9600,-0.646398,-0.065914
3.9700,-0.940907,-0.095946
3.9800,-1.100501,-0.112220
3.9900,-1.082769,-0.110412
4.0000,-1.426448,-0.145457
4.0100,-1.624126,-0.165615
4.0200,-0.650195,-0.066301
4.0300,-0.195958,-0.019982
4.0400,0.096156,0.009805
4.0500,0.483735,0.049327
4.0600,0.374924,0.038232
4.0700,0.005878,0.000599
4.0800,-0.269739,-0.027506
4.0900,-0.248178,-0.025307
4.1000,-0.768533,-0.078369
4.1100,-0.199431,-0.020336
4.1200,-0.246167,-0.025102
4.1300,1.344640,0.137115
4.1400,1.014194,0.103419
4.1500,0.641986,0.065464
4.1600,0.668015,0.068119
4.1700,1.160136,0.118301
4.1800,1.156419,0.117922
4.1900,0.744826,0.075951
4.2000,0.578111,0.058951
4.2100,0.229861,0.023439
4.2200,-0.392348,-0.040008
4.2300,-0.609126,-0.062114
4.2400,-1.384645,-0.141194
4.2500,-1.289919,-0.131535
4.2600,-0.321946,-0.032829
4.2700,-1.056958,-0.107780
4.2800,-0.948418,-0.096712
4.2900,-0.537657,-0.054826
4.3000,-1.106218,-0.112803
4.3100,-0.741764,-0.075639
4.3200,-0.322614,-0.032897
4.3300,-0.067088,-0.006841
4.3400,-0.656827,-0.066978
4.3500,-0.385768,-0.039337
4.3600,0.778382,0.079373
4.3700,0.510557,0.052062
4.3800,0.794828,0.081050
4.3900,1.168715,0.119176
4.4000,1.042081,0.106263
4.4100,0.031202,0.003182
4.4200,1.104786,0.112657
4.4300,1.159031,0.118188
4.4400,1.870073,0.190694
4.4500,2.035539,0.207567
4.4600,2.217684,0.226141
4.4700,2.163912,0.220658
4.4800,1.716444,0.175029
4.4900,1.185309,0.120868
4.5000,0.539929,0.055057
4.5100,0.407957,0.041600
4.5200,0.278951,0.028445
4.5300,0.430187,0.043867
4.5400,-0.240578,-0.024532
4.5500,0.009460,0.000965
4.5600,0.923306,0.094151
4.5700,0.720127,0.073433
4.5800,0.561496,0.057257
4.5900,0.056874,0.005800
4.6000,-0.027914,-0.002846
4.6100,0.143448,0.014628
4.6200,0.026512,0.002703
4.6300,-0.102045,-0.010406
4.6400,0.063169,0.006441
4.6500,0.278402,0.028389
4.6600,-0.539752,-0.055039
4.6700,-1.406585,-0.143432
4.6800,-2.282175,-0.232717
4.6900,-2.559503,-0.260997
4.7000,-1.737996,-0.177226
4.7100,-2.512875,-0.256242
4.7200,-2.283099,-0.232811
4.7300,-2.108027,-0.214959
4.7400,-2.436745,-0.248479
4.7500,-1.482535,-0.151176
4.7600,-1.302762,-0.132845
4.7700,-0.613497,-0.062559
4.7800,-0.484542,-0.049410
4.7900,0.122445,0.012486
4.8000,0.955301,0.097414
4.8100,-0.180965,-0.018453
4.8200,-0.131653,-0.013425
4.8300,0.501185,0.051107
4.8400,0.142965,0.014578
4.8500,-0.184408,-0.018804
4.8600,-0.786981,-0.080250
4.8700,-0.232441,-0.023702
4.8800,0.764306,0.077938
4.8900,1.148137,0.117077
4.9000,0.905999,0.092386
4.9100,0.415234,0.042342
4.9200,-0.541513,-0.055219
4.9300,-1.535654,-0.156593
4.9400,-0.256835,-0.026190
4.9500,0.367945,0.037520
4.9600,0.286580,0.029223
4.9700,1.557875,0.158859
4.9800,2.004419,0.204394
4.9900,1.859267,0.189592
5.0000,2.128301,0.217026
5.0100,0.500114,0.050997
5.0200,-0.077217,-0.007874
5.0300,0.481861,0.049136
5.0400,-0.146297,-0.014918
5.0500,-0.279201,-0.028471
5.0600,-0.270785,-0.027612
5.0700,0.491097,0.050078
5.0800,0.825022,0.084129
5.0900,0.568972,0.058019
5.1000,1.533379,0.156361
5.1100,1.476158,0.150526
5.1200,0.950859,0.096961
5.1300,0.891325,0.090890
5.1400,0.405482,0.041348
5.1500,-0.350854,-0.035777
5.1600,-0.109035,-0.011119
5.1700,-0.242040,-0.024681
5.1800,-0.036281,-0.003700
5.1900,-0.298647,-0.030453
5.2000,-0.562302,-0.057339
5.2100,0.016536,0.001686
5.2200,-0.190379,-0.019413
5.2300,0.513724,0.052385
5.2400,-0.083855,-0.008551
5.2500,-1.236360,-0.126074
5.2600,-1.754382,-0.178897
5.2700,-2.395491,-0.244272
5.2800,-2.332831,-0.237883
5.2900,-2.628544,-0.268037
5.3000,-1.998051,-0.203744
5.3100,-1.779261,-0.181434
5.3200,-1.539883,-0.157024
5.3300,-0.827591,-0.084391
5.3400,-1.906084,-0.194366
5.3500,-1.470597,-0.149959
5.3600,-0.760894,-0.077590
5.3700,-0.191853,-0.019564
5.3800,0.341366,0.034810
5.3900,-0.070351,-0.007174
5.4000,-0.054853,-0.005593
5.4100,0.621593,0.063385
5.4200,0.744105,0.075878
5.4300,1.610650,0.164241
5.4400,1.157725,0.118055
5.4500,1.049412,0.107010
5.4600,1.078590,0.109986
5.4700,0.343602,0.035038
5.4800,-0.816761,-0.083286
5.4900,-0.607691,-0.061967
5.5000,-0.193744,-0.019756
5.5100,0.273023,0.027841
5.5200,-0.158239,-0.016136
5.5300,-0.282807,-0.028838
5.5400,-1.029925,-0.105023
5.5500,-0.626700,-0.063906
5.5600,-0.177428,-0.018093
5.5700,0.070671,0.007206
5.5800,0.470795,0.048008
5.5900,0.232374,0.023696
5.6000,0.495311,0.050508
5.6100,-0.879893,-0.089724
5.6200,-0.544172,-0.055490
5.6300,-0.128615,-0.013115
5.6400,-0.390961,-0.039867
5.6500,0.275521,0.028095
5.6600,0.645010,0.065773
5.6700,1.367606,0.139457
5.6800,1.292920,0.131841
5.6900,1.296666,0.132223
5.7000,0.820532,0.083671
5.7100,0.704223,0.071811
5.7200,1.184461,0.120781
5.7300,1.041565,0.106210
5.7400,1.305911,0.133166
5.7500,0.765037,0.078012
5.7600,0.440153,0.044883
5.7700,0.165963,0.016923
5.7800,-0.120517,-0.012289
5.7900,0.169644,0.017299
5.8000,0.087888,0.008962
5.8100,-0.484204,-0.049375
5.8200,-0.500347,-0.051021
5.8300,-1.045923,-0.106655
5.8400,-0.272485,-0.027786
5.8500,-0.537076,-0.054766
5.8600,-0.432420,-0.044095
5.8700,-0.035519,-0.003622
5.8800,-0.091699,-0.009351
5.8900,-0.355996,-0.036302
5.9000,0.118348,0.012068
5.9100,-0.469973,-0.047924
5.9200,-0.623981,-0.063628
5.9300,-0.405332,-0.041332
5.9400,-2.158208,-0.220076
5.9500,-2.076317,-0.211725
5.9600,-2.436277,-0.248431
5.9700,-2.777258,-0.283201
5.9800,-2.856080,-0.291239
5.9900,-1.917518,-0.195532
6.0000,-1.558439,-0.158917
6.0100,-0.899362,-0.091709
6.0200,-0.307337,-0.031340
6.0300,0.245540,0.025038
6.0400,0.435298,0.044388
6.0500,0.678534,0.069191
6.0600,0.421889,0.043021
6.0700,0.506401,0.051639
6.0800,1.240819,0.126528
6.0900,1.627755,0.165985
6.1000,2.085968,0.212710
6.1100,1.617027,0.164891
6.1200,0.926843,0.094512
6.1300,-0.126188,-0.012868
6.1400,-0.026856,-0.002739
6.1500,0.306410,0.031245
6.1600,0.259486,0.026460
6.1700,0.166875,0.017016
6.1800,-0.146744,-0.014964
6.1900,-0.452311,-0.046123
6.2000,-1.097595,-0.111924
6.2100,-1.582173,-0.161337
6.2200,-1.159595,-0.118246
6.2300,-1.492796,-0.152223
6.2400,-1.142113,-0.116463
6.2500,-0.330916,-0.033744
6.2600,-0.519304,-0.052954
6.2700,0.087385,0.008911
6.2800,0.682679,0.069614
6.2900,0.800516,0.081630
6.3000,0.162861,0.016607
6.3100,0.177914,0.018142
6.3200,1.108356,0.113021
6.3300,1.176373,0.119957
6.3400,1.774681,0.180967
6.3500,1.938176,0.197639
6.3600,2.269300,0.231404
6.3700,2.480256,0.252916
6.3800,2.289890,0.233504
6.3900,2.099697,0.214109
6.4000,1.507944,0.153768
6.4100,0.888682,0.090620
6.4200,0.635025,0.064754
6.4300,-0.492936,-0.050265
6.4400,-0.516108,-0.052628
6.4500,-0.117352,-0.011967
6.4600,0.483249,0.049278
6.4700,-0.138883,-0.014162
6.4800,-0.398816,-0.040668
6.4900,-0.234925,-0.023956
6.5000,0.538253,0.054887
6.5100,0.118301,0.012063
6.5200,-0.044989,-0.004588
6.5300,0.541912,0.055260
6.5400,0.066429,0.006774
6.5500,-0.076519,-0.007803
6.5600,-0.890771,-0.090833
6.5700,-1.659483,-0.169220
6.5800,-1.520662,-0.155064
6.5900,-1.394067,-0.142155
6.6000,-0.818397,-0.083453
6.6100,0.106200,0.010829
6.6200,0.323988,0.033038
6.6300,1.086975,0.110841
6.6400,1.206940,0.123074
6.6500,0.934590,0.095302
6.6600,1.336941,0.136330
6.6700,1.163511,0.118645
6.6800,-0.143905,-0.014674
6.6900,-0.489354,-0.049900
6.7000,0.167678,0.017098
6.7100,-0.203926,-0.020795
6.7200,-0.438178,-0.044682
6.7300,-0.032270,-0.003291
6.7400,1.178599,0.120184
6.7500,0.755745,0.077065
6.7600,0.715273,0.072938
6.7700,1.088333,0.110979
6.7800,1.164978,0.118795
6.7900,0.807582,0.082350
6.8000,0.446823,0.045563
6.8100,0.524045,0.053438
6.8200,0.930141,0.094848
6.8300,0.143756,0.014659
6.8400,-0.415822,-0.042402
6.8500,-0.765361,-0.078045
6.8600,0.018575,0.001894
6.8700,0.066202,0.006751
6.8800,-1.231099,-0.125537
6.8900,-1.692031,-0.172539
6.9000,-1.353676,-0.138036
6.9100,-1.266875,-0.129185
6.9200,-1.797437,-0.183288
6.9300,-1.432408,-0.146065
6.9400,-1.328731,-0.135493
6.9500,-1.162121,-0.118503
6.9600,-1.293753,-0.131926
6.9700,-1.729482,-0.176358
6.9800,-1.183739,-0.120708
6.9900,-0.790707,-0.080630
7.0000,-0.345562,-0.035238
7.0100,0.361746,0.036888
7.0200,0.033808,0.003447
7.0300,0.116267,0.011856
7.0400,-0.055304,-0.005639
7.0500,0.015945,0.001626
7.0600,0.139579,0.014233
7.0700,0.136419,0.013911
7.0800,0.222665,0.022705
7.0900,0.144148,0.014699
7.1000,-0.026898,-0.002743
7.1100,-0.102185,-0.010420
7.1200,0.344323,0.035111
7.1300,0.347619,0.035447
7.1400,0.978470,0.099776
7.1500,0.849461,0.086621
7.1600,0.188717,0.019244
7.1700,-0.760892,-0.077589
7.1800,-1.050905,-0.107162
7.1900,-0.927385,-0.094567
7.2000,-0.304734,-0.031074
7.2100,-0.098623,-0.010057
7.2200,-0.092901,-0.009473
7.2300,-0.169973,-0.017332
7.2400,0.327458,0.033391
7.2500,0.450368,0.045925
7.2600,1.052212,0.107296
7.2700,1.438984,0.146736
7.2800,0.178722,0.018225
7.2900,0.068523,0.006987
7.3000,-0.361292,-0.036842
7.3100,-0.381969,-0.038950
7.3200,0.100942,0.010293
7.3300,0.162529,0.016573
7.3400,-0.619715,-0.063193
7.3500,0.220864,0.022522
7.3600,-0.082019,-0.008364
7.3700,0.680831,0.069425
7.3800,1.006001,0.102584
7.3900,0.910759,0.092872
7.4000,0.587796,0.059939
7.4100,1.011587,0.103153
7.4200,0.559152,0.057018
7.4300,0.107493,0.010961
7.4400,0.027051,0.002758
7.4500,0.535223,0.054578
7.4600,0.886257,0.090373
7.4700,0.883840,0.090127
7.4800,0.195751,0.019961
7.4900,-0.153859,-0.015689
7.5000,0.058401,0.005955
7.5100,-0.585151,-0.059669
7.5200,-0.345846,-0.035266
7.5300,-0.307637,-0.031370
7.5400,-0.822392,-0.083861
7.5500,-0.950285,-0.096902
7.5600,-0.518050,-0.052826
7.5700,-0.860770,-0.087774
7.5800,-1.294916,-0.132045
7.5900,-0.784110,-0.079957
7.6000,-0.532223,-0.054272
7.6100,-0.138573,-0.014131
7.6200,0.259949,0.026507
7.6300,-0.145975,-0.014885
7.6400,0.067650,0.006898
7.6500,0.303677,0.030966
7.6600,1.390691,0.141811
7.6700,1.301464,0.132712
7.6800,0.760264,0.077525
7.6900,0.135115,0.013778
7.7000,-0.552086,-0.056297
7.7100,-0.414520,-0.042269
7.7200,-0.427252,-0.043568
7.7300,-0.618173,-0.063036
7.7400,-0.692921,-0.070658
7.7500,-0.610290,-0.062232
7.7600,0.037966,0.003871
7.7700,-0.386220,-0.039383
7.7800,-0.334418,-0.034101
7.7900,-0.474558,-0.048391
7.8000,-0.596081,-0.060783
7.8100,-0.166504,-0.016979
7.8200,-0.110770,-0.011295
7.8300,-0.243998,-0.024881
7.8400,-0.512524,-0.052263
7.8500,-0.609712,-0.062173
7.8600,-0.211335,-0.021550
7.8700,0.906012,0.092388
7.8800,1.180264,0.120353
7.8900,1.421726,0.144976
7.9000,1.999050,0.203846
7.9100,2.087898,0.212906
7.9200,1.494354,0.152382
7.9300,0.424625,0.043300
7.9400,0.275198,0.028062
7.9500,0.750062,0.076485
7.9600,0.702122,0.071596
7.9700,0.588790,0.060040
7.9800,0.860323,0.087729
7.9900,0.279984,0.028550
8.0000,0.425136,0.043352
8.0100,0.258444,0.026354
8.0200,1.070109,0.109121
8.0300,1.050940,0.107166
8.0400,0.713849,0.072792
8.0500,1.083112,0.110447
8.0600,0.807292,0.082321
8.0700,0.441222,0.044992
8.0800,0.353734,0.036071
8.0900,0.222458,0.022684
8.1000,0.038940,0.003971
8.1100,-0.260128,-0.026526
8.1200,-0.032051,-0.003268
8.1300,-0.727375,-0.074172
8.1400,-0.489228,-0.049887
8.1500,-0.875894,-0.089316
8.1600,-1.118578,-0.114063
8.1700,-1.443763,-0.147223
8.1800,-1.046965,-0.106761
8.1900,-1.079959,-0.110125
8.2000,-0.662970,-0.067604
8.2100,-0.343302,-0.035007
8.2200,-0.191863,-0.019565
8.2300,-0.183038,-0.018665
8.2400,-0.623734,-0.063603
8.2500,0.076003,0.007750
8.2600,0.271331,0.027668
8.2700,0.275647,0.028108
8.2800,0.339897,0.034660
8.2900,0.429713,0.043819
8.3000,0.767705,0.078284
8.3100,0.778231,0.079357
8.3200,0.260835,0.026598
8.3300,0.352197,0.035914
8.3400,0.884811,0.090226
8.3500,0.068805,0.007016
8.3600,-0.598299,-0.061010
8.3700,-0.142966,-0.014578
8.3800,-0.659589,-0.067259
8.3900,-0.785712,-0.080120
8.4000,-0.773309,-0.078856
8.4100,-1.198014,-0.122163
8.4200,-1.743099,-0.177747
8.4300,-1.367562,-0.139453
8.4400,-1.358097,-0.138487
8.4500,-1.039507,-0.106000
8.4600,-0.687334,-0.070089
8.4700,-0.575432,-0.058678
8.4800,-0.619526,-0.063174
8.4900,-0.352427,-0.035938
8.5000,-0.661392,-0.067443
8.5100,-0.061783,-0.006300
8.5200,-0.227996,-0.023249
8.5300,-0.087951,-0.008969
8.5400,-0.148970,-0.015191
8.5500,-0.219926,-0.022426
8.5600,0.331169,0.033770
8.5700,0.426993,0.043541
8.5800,0.345536,0.035235
8.5900,0.347675,0.035453
8.6000,0.024534,0.002502
8.6100,-0.027725,-0.002827
8.6200,-0.257172,-0.026224
8.6300,-0.553695,-0.056461
8.6400,-1.208990,-0.123283
8.6500,-0.882841,-0.090025
8.6600,-0.526765,-0.053715
8.6700,-1.034597,-0.105500
